,influencer_id,influencer_name,influencer_main_genre,influencer_active_start,follower_id,follower_name,follower_main_genre,follower_active_start
23132,97182,Christy Moore,International,1960,489876,The Pogues,Pop/Rock,1980
29998,556242,Hamza el Din,International,1960,695019,Zakir Hussain,International,1960
29997,404463,Ravi Shankar,International,1930,695019,Zakir Hussain,International,1960
29996,1266,Alla Rakha,International,1940,695019,Zakir Hussain,International,1960
19023,573410,Maria BethÃ¢nia,International,1960,338593,CÃ©u,Latin,2000
2241,573410,Maria BethÃ¢nia,International,1960,31823,Smoke City,Electronic,1990
14003,781732,Clannad,International,1970,219203,U2,Pop/Rock,1970
2233,771297,King Sunny Ade,International,1960,31685,Paul Simon,Pop/Rock,1950
29509,636106,Buckwheat Zydeco,International,1970,678098,Marc Broussard,Pop/Rock,2000
10400,573410,Maria BethÃ¢nia,International,1960,163435,Bebel Gilberto,Latin,1980
8076,785283,JoÃ£o Gilberto,International,1950,127360,Everything But the Girl,Pop/Rock,1980
10403,785283,JoÃ£o Gilberto,International,1950,163435,Bebel Gilberto,Latin,1980
34739,143494,The Dubliners,International,1960,804431,Dropkick Murphys,Pop/Rock,1990
10404,797056,Elis Regina,International,1960,163435,Bebel Gilberto,Latin,1980
40662,488378,Os Mutantes,International,1960,984877,Beirut,Pop/Rock,2000
36641,138833,Fela Kuti,International,1960,842802,Peter Gabriel,Pop/Rock,1970
6263,785283,JoÃ£o Gilberto,International,1950,94861,Kings of Convenience,Pop/Rock,1990
5944,742673,Ali Akbar Khan,International,1960,89828,Collin Walcott,Jazz,1970
19920,259270,Arrow,International,1970,360948,Rupee,Latin,1990
6285,785283,JoÃ£o Gilberto,International,1950,95613,Chico Buarque,International,1960
12232,636106,Buckwheat Zydeco,International,1970,187478,Eric Clapton,Pop/Rock,1960
36658,138833,Fela Kuti,International,1960,843259,The Budos Band,R&B;,2000
4167,138833,Fela Kuti,International,1960,61273,Baaba Maal,International,1980
36655,887719,Nusrat Fateh Ali Khan,International,1970,842802,Peter Gabriel,Pop/Rock,1970
41539,828768,Lord Kitchener,International,1940,2034242,Kevin Lyttle,R&B;,2000
23907,488378,Os Mutantes,International,1960,503602,The Sea and Cake,Pop/Rock,1990
23915,932858,Tom ZÃ©,International,1960,503602,The Sea and Cake,Pop/Rock,1990
30442,6613,Ali Farka TourÃ©,International,1970,744075,Toumani DiabatÃ©,International,1990
19026,797056,Elis Regina,International,1960,338593,CÃ©u,Latin,2000
35673,887719,Nusrat Fateh Ali Khan,International,1970,818576,Deva Premal,New Age,2000
5521,97182,Christy Moore,International,1960,83554,Billy Bragg,Pop/Rock,1980
10997,797056,Elis Regina,International,1960,171220,Eliane Elias,Jazz,1970
5688,828768,Lord Kitchener,International,1940,85448,The Heptones,Reggae,1960
26888,61273,Baaba Maal,International,1980,604702,Afro Celt Sound System,Pop/Rock,1990
42112,1426748,Prince,International,2000,2831504,Electric Guest,Pop/Rock,2000
7288,652255,Gilberto Gil,International,1960,110454,Chico CÃ©sar,Latin,1990
12830,573410,Maria BethÃ¢nia,International,1960,197364,David Byrne,Pop/Rock,1970
16412,797056,Elis Regina,International,1960,270243,Maria Rita,Latin,2000
30397,785283,JoÃ£o Gilberto,International,1950,742899,Stan Getz,Jazz,1940
3861,785283,JoÃ£o Gilberto,International,1950,55939,Azymuth,Jazz,1970
12837,932858,Tom ZÃ©,International,1960,197364,David Byrne,Pop/Rock,1970
9416,138833,Fela Kuti,International,1960,148004,Dirty Projectors,Pop/Rock,2000
23656,797056,Elis Regina,International,1960,499780,Adriana Calcanhotto,Latin,1990
37332,16448,AmÃ¡lia Rodrigues,International,1940,861687,Nelly Furtado,Pop/Rock,1990
31692,785283,JoÃ£o Gilberto,International,1950,758208,Beth Orton,Pop/Rock,1990
14419,852842,Planxty,International,1970,225948,Dead Can Dance,Pop/Rock,1980
31198,67406,The Chieftains,International,1960,753104,Andy Irvine,International,1960
5686,477523,Mighty Sparrow,International,1950,85448,The Heptones,Reggae,1960
34315,785283,JoÃ£o Gilberto,International,1950,797056,Elis Regina,International,1960
21459,496097,Miriam Makeba,International,1960,411761,Nina Simone,Vocal,1950
19312,488378,Os Mutantes,International,1960,345708,Pink Martini,Pop/Rock,1990
35934,143494,The Dubliners,International,1960,825387,Hothouse Flowers,Pop/Rock,1980
960,97182,Christy Moore,International,1960,14724,Paul Brady,Pop/Rock,1980
22468,828768,Lord Kitchener,International,1940,477523,Mighty Sparrow,International,1950
31530,253397,Dick Gaughan,International,1970,756656,Bert Jansch,Folk,1960
20787,138833,Fela Kuti,International,1960,390532,Oingo Boingo,Pop/Rock,1970
30453,781732,Clannad,International,1970,744736,Sharon Shannon,International,1980
7284,95613,Chico Buarque,International,1960,110454,Chico CÃ©sar,Latin,1990
30452,97182,Christy Moore,International,1960,744736,Sharon Shannon,International,1980
12828,488378,Os Mutantes,International,1960,197364,David Byrne,Pop/Rock,1970
9463,781094,The Clancy Brothers,International,1950,149166,Carolyn Hester,Folk,1950
16069,477523,Mighty Sparrow,International,1950,259270,Arrow,International,1970
25001,1016154,"Pete ""El Conde"" RodrÃ­guez",International,1960,548020,Gilberto Santa Rosa,Latin,1970
19809,95613,Chico Buarque,International,1960,359026,Ricky Martin,Latin,1980
12819,138833,Fela Kuti,International,1960,197364,David Byrne,Pop/Rock,1970
18088,236287,Maddy Prior,International,1970,313128,Mary Black,International,1980
28568,138833,Fela Kuti,International,1960,658346,Gil Scott-Heron,R&B;,1960
12832,652255,Gilberto Gil,International,1960,197364,David Byrne,Pop/Rock,1970
19501,636106,Buckwheat Zydeco,International,1970,350840,Jimmy Buffett,Pop/Rock,1960
26882,744075,Toumani DiabatÃ©,International,1990,603621,Tinariwen,International,1980
21806,477523,Mighty Sparrow,International,1950,425105,The Skatalites,Reggae,1960
16473,785283,JoÃ£o Gilberto,International,1950,271113,JosÃ© Feliciano,Vocal,1960
11971,67406,The Chieftains,International,1960,184208,Great Big Sea,International,1990
4455,310789,SeÃ¡n Ã“ Riada,International,1950,67406,The Chieftains,International,1960
25761,797056,Elis Regina,International,1960,573410,Maria BethÃ¢nia,International,1960
34094,797056,Elis Regina,International,1960,793108,Keren Ann,Pop/Rock,2000
7261,692100,Youssou N'Dour,International,1970,109784,Jain,Pop/Rock,2010
13487,404463,Ravi Shankar,International,1930,209142,George Harrison,Pop/Rock,1950
36193,138833,Fela Kuti,International,1960,833782,Liquid Liquid,Pop/Rock,1980
26889,67406,The Chieftains,International,1960,604702,Afro Celt Sound System,Pop/Rock,1990
34515,404463,Ravi Shankar,International,1930,800100,Eric Dolphy,Jazz,1950
30214,95613,Chico Buarque,International,1960,737886,Enrique Iglesias,Latin,1990
7258,138833,Fela Kuti,International,1960,109784,Jain,Pop/Rock,2010
4457,781094,The Clancy Brothers,International,1950,67406,The Chieftains,International,1960
21808,828768,Lord Kitchener,International,1940,425105,The Skatalites,Reggae,1960
28508,785283,JoÃ£o Gilberto,International,1950,652255,Gilberto Gil,International,1960
15735,781094,The Clancy Brothers,International,1950,253397,Dick Gaughan,International,1970
7036,496097,Miriam Makeba,International,1960,105618,Ladysmith Black Mambazo,International,1970
21556,404463,Ravi Shankar,International,1930,417607,The Red Krayola,Pop/Rock,1960
109,785283,JoÃ£o Gilberto,International,1950,2330,Sergio Mendes,Easy Listening,1960
12816,95613,Chico Buarque,International,1960,197364,David Byrne,Pop/Rock,1970
12815,61273,Baaba Maal,International,1980,197364,David Byrne,Pop/Rock,1970
16452,781732,Clannad,International,1970,270770,Celtic Woman,International,2000
11289,404463,Ravi Shankar,International,1930,175553,John Coltrane,Jazz,1940
38321,852842,Planxty,International,1970,897035,The Saw Doctors,Pop/Rock,1990
16072,828768,Lord Kitchener,International,1940,259270,Arrow,International,1970
14780,404463,Ravi Shankar,International,1930,233862,Mahavishnu Orchestra,Jazz,1970
14407,477523,Mighty Sparrow,International,1950,225944,Shadow,International,1970
16071,828756,Lord Melody,International,1940,259270,Arrow,International,1970
38316,97182,Christy Moore,International,1960,897035,The Saw Doctors,Pop/Rock,1990
4557,781094,The Clancy Brothers,International,1950,69153,Joan Baez,Folk,1950
25756,16448,AmÃ¡lia Rodrigues,International,1940,573410,Maria BethÃ¢nia,International,1960
7260,496097,Miriam Makeba,International,1960,109784,Jain,Pop/Rock,2010
11975,781094,The Clancy Brothers,International,1950,184208,Great Big Sea,International,1990
4447,781094,The Clancy Brothers,International,1950,66915,Bob Dylan,Pop/Rock,1960
11978,936946,Tommy Makem,International,1950,184208,Great Big Sea,International,1990
1864,932858,Tom ZÃ©,International,1960,26520,Stereolab,Pop/Rock,1990
11973,143494,The Dubliners,International,1960,184208,Great Big Sea,International,1990
26894,891907,Orchestra Baobab,International,1980,604702,Afro Celt Sound System,Pop/Rock,1990
7259,493412,Oumou Sangare,International,1980,109784,Jain,Pop/Rock,2010
36012,230886,Roaring Lion,International,1930,828768,Lord Kitchener,International,1940
14418,781732,Clannad,International,1970,225948,Dead Can Dance,Pop/Rock,1980
40343,828756,Lord Melody,International,1940,952794,Harry Belafonte,Vocal,1940
26877,6613,Ali Farka TourÃ©,International,1970,603621,Tinariwen,International,1980
7245,105618,Ladysmith Black Mambazo,International,1970,109669,IsmaÃ«l LÃ´,International,1990
23619,138833,Fela Kuti,International,1960,498691,The Slits,Pop/Rock,1970
7761,404463,Ravi Shankar,International,1930,121746,Cornershop,Pop/Rock,1990
26011,887719,Nusrat Fateh Ali Khan,International,1970,577701,A.R. Rahman,International,1980
25301,404463,Ravi Shankar,International,1930,562304,The Stooges,Pop/Rock,1960
39880,932858,Tom ZÃ©,International,1960,943827,Cake,Pop/Rock,1990
935,781094,The Clancy Brothers,International,1950,14201,Spirit of the West,Folk,1980
4591,143494,The Dubliners,International,1960,69761,The Irish Rovers,International,1960
3413,797056,Elis Regina,International,1960,47134,Susannah McCorkle,Vocal,1970
11891,936946,Tommy Makem,International,1950,183699,DÃ³nal Lunny,International,1980
1847,488378,Os Mutantes,International,1960,26520,Stereolab,Pop/Rock,1990
29288,488378,Os Mutantes,International,1960,674161,Manu Chao,Latin,1980
34235,404463,Ravi Shankar,International,1930,796166,Don Cherry,Jazz,1950
29287,138833,Fela Kuti,International,1960,674161,Manu Chao,Latin,1980
7762,615026,Asha Bhosle,International,1940,121746,Cornershop,Pop/Rock,1990
14275,477523,Mighty Sparrow,International,1950,223683,Machel Montano,Reggae,1980
8999,785283,JoÃ£o Gilberto,International,1950,139475,JoÃ£o Bosco,Latin,1980
12729,652255,Gilberto Gil,International,1960,195373,CesÃ¡ria Ã‰vora,International,1950
17253,785283,JoÃ£o Gilberto,International,1950,292559,Roberto Menescal,Latin,1950
2615,556242,Hamza el Din,International,1960,37658,Steve Reich,Classical,1960
24130,488378,Os Mutantes,International,1960,511041,Aterciopelados,Latin,1990
23331,97182,Christy Moore,International,1960,492037,The Proclaimers,Pop/Rock,1980
34211,781094,The Clancy Brothers,International,1950,795905,Dolores Keane,International,1970
15267,105618,Ladysmith Black Mambazo,International,1970,243238,Johnny Clegg,International,1970
7888,488378,Os Mutantes,International,1960,124492,Beck,Pop/Rock,1990
40207,636106,Buckwheat Zydeco,International,1970,949259,"Harry Connick, Jr.",Vocal,1970
41116,1426748,Prince,International,2000,1028077,The-Dream,R&B;,1990
36055,404463,Ravi Shankar,International,1930,830063,Robben Ford,Jazz,1960
29278,138833,Fela Kuti,International,1960,674011,Manu Dibango,Jazz,1960
30581,253397,Dick Gaughan,International,1970,746068,Steeleye Span,Folk,1970
12731,785283,JoÃ£o Gilberto,International,1950,195373,CesÃ¡ria Ã‰vora,International,1950
32549,744075,Toumani DiabatÃ©,International,1990,769444,BjÃ¶rk,Pop/Rock,1970
7866,95613,Chico Buarque,International,1960,124492,Beck,Pop/Rock,1990
1692,932858,Tom ZÃ©,International,1960,24329,Amon Tobin,Electronic,1990
40366,785283,JoÃ£o Gilberto,International,1950,954817,Marcos Valle,Latin,1960
36101,603621,Tinariwen,International,1980,830538,Robert Plant,Pop/Rock,1960
14277,404463,Ravi Shankar,International,1930,223701,John McLaughlin,Jazz,1960
7596,797056,Elis Regina,International,1960,118664,Basia,Pop/Rock,1980
36030,781732,Clannad,International,1970,829267,Loreena McKennitt,Folk,1980
16483,936946,Tommy Makem,International,1950,272713,Peter Knight,Vocal,1930
7898,932858,Tom ZÃ©,International,1960,124492,Beck,Pop/Rock,1990
32385,105618,Ladysmith Black Mambazo,International,1970,766557,Baha Men,Pop/Rock,1990
36009,797056,Elis Regina,International,1960,828349,Marisa Monte,Latin,1990
15270,781732,Clannad,International,1970,243238,Johnny Clegg,International,1970
40339,230886,Roaring Lion,International,1930,952794,Harry Belafonte,Vocal,1940
34025,404463,Ravi Shankar,International,1930,792583,Pat Martino,Jazz,1960
32424,636106,Buckwheat Zydeco,International,1970,767068,Keith Richards,Pop/Rock,1960
35695,828768,Lord Kitchener,International,1940,819344,Desmond Dekker,Reggae,1960
16514,936946,Tommy Makem,International,1950,274321,"Peter, Paul and Mary",Folk,1960
16512,781094,The Clancy Brothers,International,1950,274321,"Peter, Paul and Mary",Folk,1960
39388,61273,Baaba Maal,International,1980,933458,Akon,R&B;,2000
12725,16448,AmÃ¡lia Rodrigues,International,1940,195373,CesÃ¡ria Ã‰vora,International,1950
5579,236287,Maddy Prior,International,1970,84258,Kirsty MacColl,Pop/Rock,1980
34191,488378,Os Mutantes,International,1960,795054,El Tri,Latin,1960
39374,785283,JoÃ£o Gilberto,International,1950,932858,Tom ZÃ©,International,1960
962,936946,Tommy Makem,International,1950,14724,Paul Brady,Pop/Rock,1980
36026,67406,The Chieftains,International,1960,829267,Loreena McKennitt,Folk,1980
34396,785283,JoÃ£o Gilberto,International,1950,798543,EdÃº Lobo,Latin,1960
28236,785283,JoÃ£o Gilberto,International,1950,639397,Caetano Veloso,Latin,1960
40311,6613,Ali Farka TourÃ©,International,1970,952503,Mali Music,Pop/Rock,2000
3742,797056,Elis Regina,International,1960,51909,Carpenters,Pop/Rock,1960
41084,488378,Os Mutantes,International,1960,1013037,El Guincho,Pop/Rock,2000
23592,785283,JoÃ£o Gilberto,International,1950,497132,Milton Nascimento,Latin,1960
11337,804706,Gabby Pahinui,International,1940,175708,Ry Cooder,Pop/Rock,1960
15268,109669,IsmaÃ«l LÃ´,International,1990,243238,Johnny Clegg,International,1970
36006,573410,Maria BethÃ¢nia,International,1960,828349,Marisa Monte,Latin,1990
36004,488378,Os Mutantes,International,1960,828349,Marisa Monte,Latin,1990
38959,852842,Planxty,International,1970,924508,The Waterboys,Pop/Rock,1980
8939,56913,Babatunde Olatunji,International,1950,138833,Fela Kuti,International,1960
36000,95613,Chico Buarque,International,1960,828349,Marisa Monte,Latin,1990
36008,652255,Gilberto Gil,International,1960,828349,Marisa Monte,Latin,1990
28237,797056,Elis Regina,International,1960,639397,Caetano Veloso,Latin,1960
32388,259270,Arrow,International,1970,766557,Baha Men,Pop/Rock,1990
15585,785283,JoÃ£o Gilberto,International,1950,250435,Wayne Shorter,Jazz,1950
38947,67406,The Chieftains,International,1960,924508,The Waterboys,Pop/Rock,1980
41086,652255,Gilberto Gil,International,1960,1013037,El Guincho,Pop/Rock,2000
32386,138833,Fela Kuti,International,1960,766557,Baha Men,Pop/Rock,1990
26009,122037,Bappi Lahiri,International,1990,577701,A.R. Rahman,International,1980
31517,781732,Clannad,International,1970,756180,SinÃ©ad O'Connor,Pop/Rock,1980
