,influencer_id,influencer_name,influencer_main_genre,influencer_active_start,follower_id,follower_name,follower_main_genre,follower_active_start
2129,668448,James Cleveland,Religious,1950,31067,Solomon Burke,R&B;,1950
2133,32071,Shirley Caesar,Religious,1950,31263,Andra̩ Crouch,Religious,1960
2136,668448,James Cleveland,Religious,1950,31263,Andra̩ Crouch,Religious,1960
40055,132579,Larry Norman,Religious,1960,946560,dc Talk,Religious,1980
23557,239655,Sandi Patty,Religious,1970,495861,Mindy McCready,Country,1990
23554,24944,Amy Grant,Religious,1970,495861,Mindy McCready,Country,1990
39772,741380,Donnie McClurkin,Religious,1990,939871,Mandisa,Religious,2000
39855,466759,Michael W. Smith,Religious,1980,942624,Caedmon's Call,Religious,1990
24183,195368,Dorothy Norwood,Religious,1940,515750,Albertina Walker,Religious,1960
24105,393257,Newsboys,Religious,1980,510885,TobyMac,Religious,1980
40058,325443,Petra,Religious,1970,946560,dc Talk,Religious,1980
21055,690718,Yolanda Adams,Religious,1980,398020,Michelle Williams,Religious,1990
20894,466759,Michael W. Smith,Religious,1980,393257,Newsboys,Religious,1980
24109,796914,Carman,Religious,1970,510885,TobyMac,Religious,1980
21052,83095,Kirk Franklin,Religious,1990,398020,Michelle Williams,Religious,1990
39768,127889,BeBe Winans,Religious,1980,939871,Mandisa,Religious,2000
40056,148305,Fred Hammond,Religious,1980,946560,dc Talk,Religious,1980
1882,152973,BeBe & CeCe Winans,Religious,1980,26952,Smokie Norful,Religious,2000
3066,79392,Keith Green,Religious,1960,44068,Steven Curtis Chapman,Religious,1980
40745,31263,Andra̩ Crouch,Religious,1960,987922,CeCe Winans,Religious,1980
24104,325443,Petra,Religious,1970,510885,TobyMac,Religious,1980
24102,44068,Steven Curtis Chapman,Religious,1980,510885,TobyMac,Religious,1980
24108,760389,Audio Adrenaline,Religious,1980,510885,TobyMac,Religious,1980
10506,132849,Crystal Lewis,Religious,1980,165077,Stacie Orrico,Religious,1990
20893,325443,Petra,Religious,1970,393257,Newsboys,Religious,1980
39771,690718,Yolanda Adams,Religious,1980,939871,Mandisa,Religious,2000
40504,159312,Bebo Norman,Religious,1990,958444,Dave Barnes,Pop/Rock,2000
3065,24944,Amy Grant,Religious,1970,44068,Steven Curtis Chapman,Religious,1980
27797,590483,Third Day,Religious,1990,626939,Stone Sour,Pop/Rock,1990
27751,31263,Andra̩ Crouch,Religious,1960,626115,The Brooklyn Tabernacle Choir,Religious,1970
9711,668448,James Cleveland,Religious,1950,152973,BeBe & CeCe Winans,Religious,1980
9706,576839,The Winans,Religious,1980,152973,BeBe & CeCe Winans,Religious,1980
16227,590483,Third Day,Religious,1990,263271,Lifehouse,Pop/Rock,1990
9704,338179,The Rance Allen Group,Religious,1960,152973,BeBe & CeCe Winans,Religious,1980
9698,31263,Andra̩ Crouch,Religious,1960,152973,BeBe & CeCe Winans,Religious,1980
16570,3099573,Gawvi,Religious,2000,275757,Pharrell Williams,R&B;,1990
27597,152973,BeBe & CeCe Winans,Religious,1980,622277,Ton̩x,R&B;,1990
27595,83095,Kirk Franklin,Religious,1990,622277,Ton̩x,R&B;,1990
9427,668448,James Cleveland,Religious,1950,148305,Fred Hammond,Religious,1980
9425,32071,Shirley Caesar,Religious,1950,148305,Fred Hammond,Religious,1980
9424,13511,Sister Rosetta Tharpe,Religious,1930,148305,Fred Hammond,Religious,1980
9881,344729,Rich Mullins,Religious,1980,155170,Passion,Religious,1990
9367,762921,The Charioteers,Religious,1930,147200,The Dells,R&B;,1950
9699,32071,Shirley Caesar,Religious,1950,152973,BeBe & CeCe Winans,Religious,1980
39742,44068,Steven Curtis Chapman,Religious,1980,939565,Bryan White,Country,1990
6706,281564,Mark Harris,Religious,1980,100575,Chris Tomlin,Religious,1990
3068,466759,Michael W. Smith,Religious,1980,44068,Steven Curtis Chapman,Religious,1980
21014,13511,Sister Rosetta Tharpe,Religious,1930,397876,Mavis Staples,R&B;,1950
2259,31263,Andra̩ Crouch,Religious,1960,32333,Susan Ashton,Religious,1990
2255,195368,Dorothy Norwood,Religious,1940,32071,Shirley Caesar,Religious,1950
2254,12802,Wynona Carr,Religious,1940,32071,Shirley Caesar,Religious,1950
21015,32071,Shirley Caesar,Religious,1950,397876,Mavis Staples,R&B;,1950
39854,344729,Rich Mullins,Religious,1980,942624,Caedmon's Call,Religious,1990
39853,325443,Petra,Religious,1970,942624,Caedmon's Call,Religious,1990
39851,44068,Steven Curtis Chapman,Religious,1980,942624,Caedmon's Call,Religious,1990
39850,24944,Amy Grant,Religious,1970,942624,Caedmon's Call,Religious,1990
9366,609966,The Highway Q.C.'s,Religious,1940,147200,The Dells,R&B;,1950
10674,132579,Larry Norman,Religious,1960,167287,Frank Black,Pop/Rock,1980
25185,24944,Amy Grant,Religious,1970,558954,Natasha Bedingfield,Pop/Rock,2000
32660,847880,Phil Keaggy,Religious,1960,771419,King's X,Pop/Rock,1980
6223,764636,The Clark Sisters,Religious,1960,94658,Commissioned,Religious,1980
6222,668448,James Cleveland,Religious,1950,94658,Commissioned,Religious,1980
6220,338179,The Rance Allen Group,Religious,1960,94658,Commissioned,Religious,1980
18509,31263,Andra̩ Crouch,Religious,1960,325443,Petra,Religious,1970
5988,590483,Third Day,Religious,1990,90174,Hawk Nelson,Pop/Rock,2000
25670,466759,Michael W. Smith,Religious,1980,572105,4Him,Religious,1990
25669,24944,Amy Grant,Religious,1970,572105,4Him,Religious,1990
37285,83095,Kirk Franklin,Religious,1990,860985,Mary Mary,Religious,1990
6679,32071,Shirley Caesar,Religious,1950,100197,LaShun Pace,Religious,1990
37286,148305,Fred Hammond,Religious,1980,860985,Mary Mary,Religious,1990
6680,83095,Kirk Franklin,Religious,1990,100197,LaShun Pace,Religious,1990
6705,79392,Keith Green,Religious,1960,100575,Chris Tomlin,Religious,1990
26569,325443,Petra,Religious,1970,590483,Third Day,Religious,1990
26568,148305,Fred Hammond,Religious,1980,590483,Third Day,Religious,1990
26540,668448,James Cleveland,Religious,1950,590285,Billy Preston,R&B;,1950
35751,31263,Andra̩ Crouch,Religious,1960,820434,Whitney Houston,R&B;,1980
7329,776576,Israel Houghton,Religious,2000,111969,Tye Tribbett,Religious,1990
7328,741380,Donnie McClurkin,Religious,1990,111969,Tye Tribbett,Religious,1990
7151,576839,The Winans,Religious,1980,108265,Israel & New Breed,Religious,1990
7150,148305,Fred Hammond,Religious,1980,108265,Israel & New Breed,Religious,1990
7149,94658,Commissioned,Religious,1980,108265,Israel & New Breed,Religious,1990
7144,239655,Sandi Patty,Religious,1970,108249,Kristin Chenoweth,Vocal,1990
7142,24944,Amy Grant,Religious,1970,108249,Kristin Chenoweth,Vocal,1990
7134,668448,James Cleveland,Religious,1950,107877,James Carr,R&B;,1960
6855,44703,Sweet Honey in the Rock,Religious,1970,103484,Indigo Girls,Pop/Rock,1980
6776,576839,The Winans,Religious,1980,101895,Joe,R&B;,1990
6765,94658,Commissioned,Religious,1980,101895,Joe,R&B;,1990
36810,132579,Larry Norman,Religious,1960,847880,Phil Keaggy,Religious,1960
6709,466759,Michael W. Smith,Religious,1980,100575,Chris Tomlin,Religious,1990
6297,94658,Commissioned,Religious,1980,96379,Boyz II Men,R&B;,1980
18426,466759,Michael W. Smith,Religious,1980,321944,Matt Redman,Religious,1990
41724,344729,Rich Mullins,Religious,1980,2377304,Eric Paslay,Country,2010
41600,83095,Kirk Franklin,Religious,1990,2114297,Travis Greene,Religious,2000
1088,44703,Sweet Honey in the Rock,Religious,1970,16281,Tracy Chapman,Pop/Rock,1980
41601,230963,John P. Kee,Religious,1980,2114297,Travis Greene,Religious,2000
22613,132579,Larry Norman,Religious,1960,480086,Modest Mouse,Pop/Rock,1990
1416,1416172,Jack Johnson,Religious,1930,20729,Slightly Stoopid,Pop/Rock,1990
1706,814220,Debby Boone,Religious,1970,24944,Amy Grant,Religious,1970
21229,510885,TobyMac,Religious,1980,403784,Lecrae,Religious,2000
21228,354631,Men of Standard,Religious,1990,403784,Lecrae,Religious,2000
725,155563,Take 6,Religious,1980,12128,All-4-One,R&B;,1990
21226,83095,Kirk Franklin,Religious,1990,403784,Lecrae,Religious,2000
945,32071,Shirley Caesar,Religious,1950,14329,Tramaine Hawkins,Religious,1970
41607,393257,Newsboys,Religious,1980,2120504,Rend Collective,Religious,2000
41357,83095,Kirk Franklin,Religious,1990,1563731,Trin-i-tee 5:7,Religious,1990
42246,690718,Yolanda Adams,Religious,1980,3052733,Sevyn Streeter,R&B;,2000
32707,13511,Sister Rosetta Tharpe,Religious,1930,772526,Irma Thomas,R&B;,1960
42434,152973,BeBe & CeCe Winans,Religious,1980,3237096,Mickey Guyton,Country,2010
21227,108265,Israel & New Breed,Religious,1990,403784,Lecrae,Religious,2000
29944,32071,Shirley Caesar,Religious,1950,690718,Yolanda Adams,Religious,1980
1881,83095,Kirk Franklin,Religious,1990,26952,Smokie Norful,Religious,2000
26112,148305,Fred Hammond,Religious,1980,581713,Anthony Hamilton,R&B;,1990
36492,32071,Shirley Caesar,Religious,1950,838884,Vanessa Bell Armstrong,Religious,1980
36493,148305,Fred Hammond,Religious,1980,838884,Vanessa Bell Armstrong,Religious,1980
25982,609966,The Highway Q.C.'s,Religious,1940,577235,The Staple Singers,R&B;,1940
25974,178135,The Edwin Hawkins Singers,Religious,1960,576839,The Winans,Religious,1980
25973,32071,Shirley Caesar,Religious,1950,576839,The Winans,Religious,1980
25972,31263,Andra̩ Crouch,Religious,1960,576839,The Winans,Religious,1980
6302,155563,Take 6,Religious,1980,96379,Boyz II Men,R&B;,1980
6708,393257,Newsboys,Religious,1980,100575,Chris Tomlin,Religious,1990
22084,79392,Keith Green,Religious,1960,466759,Michael W. Smith,Religious,1980
29943,26952,Smokie Norful,Religious,2000,690718,Yolanda Adams,Religious,1980
5499,576839,The Winans,Religious,1980,83095,Kirk Franklin,Religious,1990
5494,152973,BeBe & CeCe Winans,Religious,1980,83095,Kirk Franklin,Religious,1990
5491,94658,Commissioned,Religious,1980,83095,Kirk Franklin,Religious,1990
26571,466759,Michael W. Smith,Religious,1980,590483,Third Day,Religious,1990
19008,31263,Andra̩ Crouch,Religious,1960,338179,The Rance Allen Group,Religious,1960
37710,212810,Russ Taff,Religious,1980,870809,MercyMe,Religious,1990
37712,239655,Sandi Patty,Religious,1970,870809,MercyMe,Religious,1990
37713,393257,Newsboys,Religious,1980,870809,MercyMe,Religious,1990
37714,466759,Michael W. Smith,Religious,1980,870809,MercyMe,Religious,1990
37715,760389,Audio Adrenaline,Religious,1980,870809,MercyMe,Religious,1990
37716,946560,dc Talk,Religious,1980,870809,MercyMe,Religious,1990
5151,847880,Phil Keaggy,Religious,1960,79392,Keith Green,Religious,1960
5148,132579,Larry Norman,Religious,1960,79392,Keith Green,Religious,1960
5134,13511,Sister Rosetta Tharpe,Religious,1930,79016,Billie Holiday,Vocal,1930
37709,44068,Steven Curtis Chapman,Religious,1980,870809,MercyMe,Religious,1990
26573,946560,dc Talk,Religious,1980,590483,Third Day,Religious,1990
35477,94658,Commissioned,Religious,1980,814530,Deitrick Haddon,Religious,1990
17597,13511,Sister Rosetta Tharpe,Religious,1930,299882,Karen Dalton,Folk,1960
14910,668448,James Cleveland,Religious,1950,238115,Sam Cooke,R&B;,1950
11989,239655,Sandi Patty,Religious,1970,184451,Greater Vision,Religious,1990
15404,44703,Sweet Honey in the Rock,Religious,1970,246127,Les Nubians,R&B;,1990
31935,132579,Larry Norman,Religious,1960,760389,Audio Adrenaline,Religious,1980
31985,32071,Shirley Caesar,Religious,1950,761341,Beverley Knight,R&B;,1990
15516,13511,Sister Rosetta Tharpe,Religious,1930,248798,Judee Sill,Pop/Rock,1970
15714,24944,Amy Grant,Religious,1970,252513,Wayne Watson,Pop/Rock,1960
10920,44703,Sweet Honey in the Rock,Religious,1970,170770,Erykah Badu,R&B;,1990
6707,391285,Michael Card,Religious,1980,100575,Chris Tomlin,Religious,1990
5502,668448,James Cleveland,Religious,1950,83095,Kirk Franklin,Religious,1990
5503,764636,The Clark Sisters,Religious,1960,83095,Kirk Franklin,Religious,1990
14970,567374,Dallas Holm,Religious,1980,239655,Sandi Patty,Religious,1970
37318,239655,Sandi Patty,Religious,1970,861252,Carrie Underwood,Country,2000
6704,44068,Steven Curtis Chapman,Religious,1980,100575,Chris Tomlin,Religious,1990
25459,24944,Amy Grant,Religious,1970,567374,Dallas Holm,Religious,1980
37287,152973,BeBe & CeCe Winans,Religious,1980,860985,Mary Mary,Religious,1990
37291,576839,The Winans,Religious,1980,860985,Mary Mary,Religious,1990
37292,690718,Yolanda Adams,Religious,1980,860985,Mary Mary,Religious,1990
19253,466759,Michael W. Smith,Religious,1980,344729,Rich Mullins,Religious,1980
4245,24944,Amy Grant,Religious,1970,62455,Avalon,Religious,1970
24823,32071,Shirley Caesar,Religious,1950,542976,Candi Staton,R&B;,1960
24822,13511,Sister Rosetta Tharpe,Religious,1930,542976,Candi Staton,R&B;,1960
19720,148305,Fred Hammond,Religious,1980,355998,Ruben Studdard,R&B;,2000
38943,393257,Newsboys,Religious,1980,924306,Thousand Foot Krutch,Pop/Rock,1990
24627,749571,Skillet,Religious,1990,533503,Flyleaf,Pop/Rock,2000
24626,590483,Third Day,Religious,1990,533503,Flyleaf,Pop/Rock,2000
39179,12802,Wynona Carr,Religious,1940,927555,Aretha Franklin,R&B;,1950
19252,79392,Keith Green,Religious,1960,344729,Rich Mullins,Religious,1980
39190,668448,James Cleveland,Religious,1950,927555,Aretha Franklin,R&B;,1950
37293,741380,Donnie McClurkin,Religious,1990,860985,Mary Mary,Religious,1990
39180,13511,Sister Rosetta Tharpe,Religious,1930,927555,Aretha Franklin,R&B;,1950
37294,764636,The Clark Sisters,Religious,1960,860985,Mary Mary,Religious,1990
37912,325443,Petra,Religious,1970,886961,Relient K,Pop/Rock,1990
37969,13511,Sister Rosetta Tharpe,Religious,1930,888730,Odetta,Folk,1940
19251,24944,Amy Grant,Religious,1970,344729,Rich Mullins,Religious,1980
37917,946560,dc Talk,Religious,1980,886961,Relient K,Pop/Rock,1990
20185,814220,Debby Boone,Religious,1970,372986,Natalie Grant,Religious,1990
20182,239655,Sandi Patty,Religious,1970,372986,Natalie Grant,Religious,1990
20181,24944,Amy Grant,Religious,1970,372986,Natalie Grant,Religious,1990
3543,325443,Petra,Religious,1970,49026,Switchfoot,Pop/Rock,1990
3547,946560,dc Talk,Religious,1980,49026,Switchfoot,Pop/Rock,1990
39545,576839,The Winans,Religious,1980,936009,Heather Headley,R&B;,1990
