,influencer_id,influencer_name,influencer_main_genre,influencer_active_start,follower_id,follower_name,follower_main_genre,follower_active_start
8241,853926,Popol Vuh,Electronic,1970,129308,The Durutti Column,Pop/Rock,1970
38267,104714,Kraftwerk,Electronic,1970,895443,The Human League,Pop/Rock,1970
7860,518313,Todd Terry,Electronic,1980,124248,Laidback Luke,Electronic,1990
30835,793821,Frankie Knuckles,Electronic,1970,749222,Paul Oakenfold,Electronic,1980
41072,667669,Daft Punk,Electronic,1990,1011315,Bag Raiders,Electronic,2000
39830,749222,Paul Oakenfold,Electronic,1980,942335,Groove Armada,Electronic,1990
13314,758999,Boards of Canada,Electronic,1990,205959,Tycho,Electronic,2000
35366,129430,Cluster,Electronic,1970,812802,Death in Vegas,Electronic,1990
35367,142249,Basement Jaxx,Electronic,1990,812802,Death in Vegas,Electronic,1990
38276,683750,Yellow Magic Orchestra,Electronic,1970,895443,The Human League,Pop/Rock,1970
13315,801615,Casino Versus Japan,Electronic,1990,205959,Tycho,Electronic,2000
5332,387815,Neu!,Electronic,1970,81493,Killing Joke,Pop/Rock,1970
13316,949820,DJ Shadow,Electronic,1990,205959,Tycho,Electronic,2000
41340,752770,Peaches,Electronic,1990,1502854,Santigold,Pop/Rock,2000
2993,25462,Tricky,Electronic,1990,42589,The Beta Band,Pop/Rock,1990
39620,840000,Vangelis,Electronic,1960,936521,Mychael Danna,Stage & Screen,1980
41944,667669,Daft Punk,Electronic,1990,2640328,Feed Me,Electronic,2000
35371,378288,Massive Attack,Electronic,1980,812802,Death in Vegas,Electronic,1990
2998,104714,Kraftwerk,Electronic,1970,42589,The Beta Band,Pop/Rock,1990
13313,696668,Zero 7,Electronic,1990,205959,Tycho,Electronic,2000
24748,304102,Utah Saints,Electronic,1990,540742,Basshunter,Pop/Rock,2000
5298,2411,Tangerine Dream,Electronic,1960,81017,Kitaro,New Age,1970
41359,758999,Boards of Canada,Electronic,1990,1573712,Nosaj Thing,Electronic,2000
37739,667669,Daft Punk,Electronic,1990,879144,Deadmau5,Electronic,2000
8739,793821,Frankie Knuckles,Electronic,1970,136124,The Crystal Method,Electronic,1990
42077,945951,Calvin Harris,Electronic,1990,2802487,3LAU,Electronic,2010
39688,607202,Air,Electronic,1990,938337,Black Moth Super Rainbow,Pop/Rock,2000
41997,1573712,Nosaj Thing,Electronic,2000,2729330,Pham,Electronic,2010
13312,621959,Seefeel,Electronic,1990,205959,Tycho,Electronic,2000
35364,104714,Kraftwerk,Electronic,1970,812802,Death in Vegas,Electronic,1990
13324,104714,Kraftwerk,Electronic,1970,206241,Eurythmics,Pop/Rock,1980
41082,43572,The Avalanches,Electronic,2000,1013037,El Guincho,Pop/Rock,2000
41996,879144,Deadmau5,Electronic,2000,2729330,Pham,Electronic,2010
41079,607202,Air,Electronic,1990,1011504,STRFKR,Pop/Rock,2000
41074,104714,Kraftwerk,Electronic,1970,1011504,STRFKR,Pop/Rock,2000
39686,104714,Kraftwerk,Electronic,1970,938337,Black Moth Super Rainbow,Pop/Rock,2000
35374,807949,Underworld,Electronic,1980,812802,Death in Vegas,Electronic,1990
35378,921306,808 State,Electronic,1980,812802,Death in Vegas,Electronic,1990
24752,921306,808 State,Electronic,1980,540742,Basshunter,Pop/Rock,2000
24751,752945,Paul van Dyk,Electronic,1990,540742,Basshunter,Pop/Rock,2000
24750,591459,TiÃ«sto,Electronic,1990,540742,Basshunter,Pop/Rock,2000
26421,67631,The Chemical Brothers,Electronic,1990,588145,Crookers,Electronic,2000
24749,502989,Armin van Buuren,Electronic,1990,540742,Basshunter,Pop/Rock,2000
17128,667669,Daft Punk,Electronic,1990,289685,Robyn,Pop/Rock,1990
21906,752770,Peaches,Electronic,1990,450883,CSS,Pop/Rock,2000
42037,169239,Felix da Housecat,Electronic,1990,2782403,Zedd,Electronic,2010
26398,949820,DJ Shadow,Electronic,1990,586798,Thievery Corporation,Electronic,1990
13852,378288,Massive Attack,Electronic,1980,215997,Carla Bruni,Pop/Rock,2000
37054,104714,Kraftwerk,Electronic,1970,854866,Kaskade,Electronic,2000
42567,2412330,Nicky Romero,Electronic,2000,3391646,Cheat Codes,Electronic,2010
29176,104714,Kraftwerk,Electronic,1970,672910,Wire,Pop/Rock,1970
4464,104714,Kraftwerk,Electronic,1970,67631,The Chemical Brothers,Electronic,1990
23342,104714,Kraftwerk,Electronic,1970,492162,The Prodigy,Electronic,1990
40886,597736,Morcheeba,Electronic,1990,992751,Little Dragon,Electronic,2000
18568,387815,Neu!,Electronic,1970,326249,Radiohead,Pop/Rock,1990
40885,378288,Massive Attack,Electronic,1980,992751,Little Dragon,Electronic,2000
18570,493848,Aphex Twin,Electronic,1990,326249,Radiohead,Pop/Rock,1990
40882,127301,Lamb,Electronic,1990,992751,Little Dragon,Electronic,2000
14883,492162,The Prodigy,Electronic,1990,237205,Madonna,Pop/Rock,1980
40880,758999,Boards of Canada,Electronic,1990,992260,Kodomo,Electronic,2000
31177,793821,Frankie Knuckles,Electronic,1970,752945,Paul van Dyk,Electronic,1990
30201,378288,Massive Attack,Electronic,1980,733717,Corinne Bailey Rae,R&B;,2000
15733,793821,Frankie Knuckles,Electronic,1970,253232,Junior Vasquez,Electronic,1980
22627,104714,Kraftwerk,Electronic,1970,480108,a-ha,Pop/Rock,1980
15148,107227,Kruder & Dorfmeister,Electronic,1990,241650,Lemon Jelly,Electronic,1990
15147,67631,The Chemical Brothers,Electronic,1990,241650,Lemon Jelly,Electronic,1990
17104,493848,Aphex Twin,Electronic,1990,289599,Linkin Park,Pop/Rock,1990
30108,104714,Kraftwerk,Electronic,1970,724598,Crystal Castles,Electronic,2000
40879,493848,Aphex Twin,Electronic,1990,992260,Kodomo,Electronic,2000
15149,150048,Enigma,Electronic,1990,241650,Lemon Jelly,Electronic,1990
15730,25857,Shep Pettibone,Electronic,1980,253232,Junior Vasquez,Electronic,1980
14880,378288,Massive Attack,Electronic,1980,237205,Madonna,Pop/Rock,1980
27176,518313,Todd Terry,Electronic,1980,611007,Todd Edwards,Electronic,1990
15151,607202,Air,Electronic,1990,241650,Lemon Jelly,Electronic,1990
23356,921306,808 State,Electronic,1980,492162,The Prodigy,Electronic,1990
27177,812101,MK,Electronic,1990,611007,Todd Edwards,Electronic,1990
15150,481354,Orbital,Electronic,1980,241650,Lemon Jelly,Electronic,1990
18580,759998,Autechre,Electronic,1990,326249,Radiohead,Pop/Rock,1990
42284,2435745,James Blake,Electronic,2000,3085111,Lorde,Pop/Rock,2010
31178,891575,The Orb,Electronic,1980,752945,Paul van Dyk,Electronic,1990
38051,104714,Kraftwerk,Electronic,1970,891575,The Orb,Electronic,1980
42267,1717415,Hudson Mohawke,Electronic,2000,3068662,Cashmere Cat,Electronic,2000
21004,221803,UNKLE,Electronic,1990,397794,The Go! Team,Pop/Rock,2000
10813,793821,Frankie Knuckles,Electronic,1970,169239,Felix da Housecat,Electronic,1990
21006,477116,Moby,Electronic,1980,397794,The Go! Team,Pop/Rock,2000
4478,1608941,M/A/R/R/S,Electronic,1980,67631,The Chemical Brothers,Electronic,1990
15716,74853,The KLF,Electronic,1980,253076,Scooter,Electronic,1990
4475,921306,808 State,Electronic,1980,67631,The Chemical Brothers,Electronic,1990
27103,949820,DJ Shadow,Electronic,1990,609590,Caribou,Pop/Rock,2000
18554,158849,Squarepusher,Electronic,1990,326249,Radiohead,Pop/Rock,1990
29179,387815,Neu!,Electronic,1970,672910,Wire,Pop/Rock,1970
6710,2411,Tangerine Dream,Electronic,1960,100659,Labradford,Pop/Rock,1990
42566,2393596,Avicii,Electronic,2000,3391646,Cheat Codes,Electronic,2010
29008,104714,Kraftwerk,Electronic,1970,668922,Heaven 17,Pop/Rock,1980
42347,378288,Massive Attack,Electronic,1980,3145761,FKA twigs,Pop/Rock,2010
6732,782191,Larry Heard,Electronic,1980,101164,LFO,Electronic,1990
28963,793821,Frankie Knuckles,Electronic,1970,667669,Daft Punk,Electronic,1990
35240,758999,Boards of Canada,Electronic,1990,811395,MÃºm,Electronic,1990
27178,1536402,Timmy Regisford,Electronic,1980,611007,Todd Edwards,Electronic,1990
28966,1608941,M/A/R/R/S,Electronic,1980,667669,Daft Punk,Electronic,1990
6812,1340026,Tool,Electronic,1990,102750,Jack Off Jill,Pop/Rock,1990
14904,769109,Kid Koala,Electronic,1990,237773,Mark Ronson,Pop/Rock,1990
27591,493848,Aphex Twin,Electronic,1990,621959,Seefeel,Electronic,1990
30113,667669,Daft Punk,Electronic,1990,724598,Crystal Castles,Electronic,2000
28313,158849,Squarepusher,Electronic,1990,643682,Burial,Electronic,2000
28316,672498,Goldie,Electronic,1990,643682,Burial,Electronic,2000
28317,758999,Boards of Canada,Electronic,1990,643682,Burial,Electronic,2000
36284,177454,M People,Electronic,1990,836394,Scissor Sisters,Pop/Rock,2000
30114,683795,Yello,Electronic,1970,724598,Crystal Castles,Electronic,2000
5980,518313,Todd Terry,Electronic,1980,90124,Black Box,Electronic,1980
24610,104714,Kraftwerk,Electronic,1970,533117,George Clinton,R&B;,1950
41641,607202,Air,Electronic,1990,2136598,Washed Out,Pop/Rock,2000
42568,2782403,Zedd,Electronic,2010,3391646,Cheat Codes,Electronic,2010
27587,2411,Tangerine Dream,Electronic,1960,621959,Seefeel,Electronic,1990
6616,67631,The Chemical Brothers,Electronic,1990,99449,Cornelius,Pop/Rock,1990
1932,25462,Tricky,Electronic,1990,28432,Sneaker Pimps,Pop/Rock,1990
6619,104714,Kraftwerk,Electronic,1970,99449,Cornelius,Pop/Rock,1990
38492,949820,DJ Shadow,Electronic,1990,913130,Gnarls Barkley,R&B;,2000
10022,493848,Aphex Twin,Electronic,1990,158849,Squarepusher,Electronic,1990
10025,919598,A Guy Called Gerald,Electronic,1980,158849,Squarepusher,Electronic,1990
10026,2411,Tangerine Dream,Electronic,1960,158888,Gas,Electronic,1990
29142,2411,Tangerine Dream,Electronic,1960,672011,Hawkwind,Pop/Rock,1960
41519,387815,Neu!,Electronic,1970,2014409,Tame Impala,Pop/Rock,2000
42563,945951,Calvin Harris,Electronic,1990,3391646,Cheat Codes,Electronic,2010
10027,74853,The KLF,Electronic,1980,158888,Gas,Electronic,1990
1933,104714,Kraftwerk,Electronic,1970,28432,Sneaker Pimps,Pop/Rock,1990
16740,493848,Aphex Twin,Electronic,1990,280897,Deerhunter,Pop/Rock,2000
26469,493848,Aphex Twin,Electronic,1990,588887,Thom Yorke,Pop/Rock,1980
1939,378288,Massive Attack,Electronic,1980,28432,Sneaker Pimps,Pop/Rock,1990
28427,683795,Yello,Electronic,1970,648106,Justice,Electronic,2000
41526,493848,Aphex Twin,Electronic,1990,2016362,Fever Ray,Electronic,2000
28426,667669,Daft Punk,Electronic,1990,648106,Justice,Electronic,2000
30066,741236,Four Tet,Electronic,1990,717419,Flying Lotus,Electronic,2000
6066,921306,808 State,Electronic,1980,91651,Black Grape,Pop/Rock,2000
6625,683750,Yellow Magic Orchestra,Electronic,1970,99449,Cornelius,Pop/Rock,1990
2253,2411,Tangerine Dream,Electronic,1960,32045,Software,New Age,1980
10015,101164,LFO,Electronic,1990,158849,Squarepusher,Electronic,1990
37741,758999,Boards of Canada,Electronic,1990,879144,Deadmau5,Electronic,2000
41138,136124,The Crystal Method,Electronic,1990,1035160,Cash Cash,Electronic,2000
35239,493848,Aphex Twin,Electronic,1990,811395,MÃºm,Electronic,1990
27945,104714,Kraftwerk,Electronic,1970,631667,YACHT,Pop/Rock,2000
39263,104714,Kraftwerk,Electronic,1970,930204,The Art of Noise,Pop/Rock,1980
39659,158849,Squarepusher,Electronic,1990,937150,Broadcast,Electronic,1990
39262,2411,Tangerine Dream,Electronic,1960,930204,The Art of Noise,Pop/Rock,1980
3047,949820,DJ Shadow,Electronic,1990,43572,The Avalanches,Electronic,2000
40031,667669,Daft Punk,Electronic,1990,945951,Calvin Harris,Electronic,1990
26474,758999,Boards of Canada,Electronic,1990,588887,Thom Yorke,Pop/Rock,1980
22682,587608,Ryuichi Sakamoto,Electronic,1970,481354,Orbital,Electronic,1980
1,25462,Tricky,Electronic,1990,335,PJ Harvey,Pop/Rock,1990
31815,104714,Kraftwerk,Electronic,1970,758999,Boards of Canada,Electronic,1990
28790,597736,Morcheeba,Electronic,1990,664770,Gorillaz,Pop/Rock,2000
29387,2411,Tangerine Dream,Electronic,1960,675495,Mannheim Steamroller,New Age,1970
20708,493848,Aphex Twin,Electronic,1990,388198,Neurosis,Pop/Rock,1980
39282,158888,Gas,Electronic,1990,930651,Tim Hecker,Electronic,1990
31822,799348,The Future Sound of London,Electronic,1990,758999,Boards of Canada,Electronic,1990
30980,104714,Kraftwerk,Electronic,1970,750970,Skinny Puppy,Pop/Rock,1980
40025,169239,Felix da Housecat,Electronic,1990,945951,Calvin Harris,Electronic,1990
20712,142249,Basement Jaxx,Electronic,1990,388773,M.I.A.,Electronic,2000
29389,189641,Jean-Jacques Perrey,Electronic,1960,675495,Mannheim Steamroller,New Age,1970
40029,493848,Aphex Twin,Electronic,1990,945951,Calvin Harris,Electronic,1990
31813,74853,The KLF,Electronic,1980,758999,Boards of Canada,Electronic,1990
27948,493848,Aphex Twin,Electronic,1990,631667,YACHT,Pop/Rock,2000
30647,104714,Kraftwerk,Electronic,1970,746731,Spiritualized,Pop/Rock,1990
13389,67631,The Chemical Brothers,Electronic,1990,207360,Dub Pistols,Electronic,2000
13390,133719,Fatboy Slim,Electronic,1980,207360,Dub Pistols,Electronic,2000
810,2411,Tangerine Dream,Electronic,1960,13101,Patrick O'Hearn,New Age,1980
40013,840000,Vangelis,Electronic,1960,945269,George Winston,New Age,1970
8464,104714,Kraftwerk,Electronic,1970,131650,Talking Heads,Pop/Rock,1970
813,147638,Edgar Froese,Electronic,1960,13101,Patrick O'Hearn,New Age,1980
35144,387815,Neu!,Electronic,1970,809266,Ultravox,Pop/Rock,1970
41333,142249,Basement Jaxx,Electronic,1990,1502854,Santigold,Pop/Rock,2000
22688,1518379,Hula,Electronic,1980,481354,Orbital,Electronic,1980
26422,304102,Utah Saints,Electronic,1990,588145,Crookers,Electronic,2000
542,177454,M People,Electronic,1990,8828,Spice Girls,Pop/Rock,1990
21896,74853,The KLF,Electronic,1980,450786,Messiah,Electronic,1990
31824,891575,The Orb,Electronic,1980,758999,Boards of Canada,Electronic,1990
28792,667669,Daft Punk,Electronic,1990,664770,Gorillaz,Pop/Rock,2000
39665,597736,Morcheeba,Electronic,1990,937150,Broadcast,Electronic,1990
39663,378288,Massive Attack,Electronic,1980,937150,Broadcast,Electronic,1990
41218,752770,Peaches,Electronic,1990,1062118,La Roux,Pop/Rock,2000
40024,142249,Basement Jaxx,Electronic,1990,945951,Calvin Harris,Electronic,1990
29388,104714,Kraftwerk,Electronic,1970,675495,Mannheim Steamroller,New Age,1970
3561,683750,Yellow Magic Orchestra,Electronic,1970,49163,Susumu Yokota,Electronic,1980
28788,378288,Massive Attack,Electronic,1980,664770,Gorillaz,Pop/Rock,2000
8732,104714,Kraftwerk,Electronic,1970,136124,The Crystal Method,Electronic,1990
30733,607202,Air,Electronic,1990,747561,TÃ©lÃ©popmusik,Electronic,1990
26587,6232,Robert Miles,Electronic,1980,591459,TiÃ«sto,Electronic,1990
3003,477116,Moby,Electronic,1980,42589,The Beta Band,Pop/Rock,1990
1665,921306,808 State,Electronic,1980,23202,Stereo MC's,Electronic,1980
1663,74853,The KLF,Electronic,1980,23202,Stereo MC's,Electronic,1980
26758,25462,Tricky,Electronic,1990,597736,Morcheeba,Electronic,1990
41065,43572,The Avalanches,Electronic,2000,1011101,Passion Pit,Pop/Rock,2000
30731,142249,Basement Jaxx,Electronic,1990,747561,TÃ©lÃ©popmusik,Electronic,1990
11525,477116,Moby,Electronic,1980,178051,Fischerspooner,Electronic,1990
26767,378288,Massive Attack,Electronic,1980,597736,Morcheeba,Electronic,1990
11674,104714,Kraftwerk,Electronic,1970,180023,Tortoise,Pop/Rock,1990
8730,25899,Technotronic,Electronic,1980,136124,The Crystal Method,Electronic,1990
7787,672498,Goldie,Electronic,1990,122219,Craig David,R&B;,1990
26424,928160,Armand Van Helden,Electronic,1990,588145,Crookers,Electronic,2000
30732,586798,Thievery Corporation,Electronic,1990,747561,TÃ©lÃ©popmusik,Electronic,1990
819,840000,Vangelis,Electronic,1960,13101,Patrick O'Hearn,New Age,1980
11684,683750,Yellow Magic Orchestra,Electronic,1970,180023,Tortoise,Pop/Rock,1990
41173,388773,M.I.A.,Electronic,2000,1050323,Ida Maria,Pop/Rock,2000
11276,840000,Vangelis,Electronic,1960,175525,M83,Pop/Rock,2000
8042,25462,Tricky,Electronic,1990,127301,Lamb,Electronic,1990
11676,387815,Neu!,Electronic,1970,180023,Tortoise,Pop/Rock,1990
3046,942335,Groove Armada,Electronic,1990,43572,The Avalanches,Electronic,2000
31820,493848,Aphex Twin,Electronic,1990,758999,Boards of Canada,Electronic,1990
31818,387815,Neu!,Electronic,1970,758999,Boards of Canada,Electronic,1990
31817,158888,Gas,Electronic,1990,758999,Boards of Canada,Electronic,1990
9013,104714,Kraftwerk,Electronic,1970,139741,Frankie Goes to Hollywood,Pop/Rock,1980
17944,387815,Neu!,Electronic,1970,308742,Julian Cope,Pop/Rock,1970
42733,2365087,Skrillex,Electronic,2000,3523590,EDEN,Electronic,2010
38065,683795,Yello,Electronic,1970,891575,The Orb,Electronic,1980
31779,104714,Kraftwerk,Electronic,1970,758520,Big Black,Pop/Rock,1980
38069,921306,808 State,Electronic,1980,891575,The Orb,Electronic,1980
28057,104714,Kraftwerk,Electronic,1970,635413,Cabaret Voltaire,Pop/Rock,1970
26390,378288,Massive Attack,Electronic,1980,586798,Thievery Corporation,Electronic,1990
8048,921306,808 State,Electronic,1980,127301,Lamb,Electronic,1990
8046,672498,Goldie,Electronic,1990,127301,Lamb,Electronic,1990
41995,717419,Flying Lotus,Electronic,2000,2729330,Pham,Electronic,2010
28055,2411,Tangerine Dream,Electronic,1960,635413,Cabaret Voltaire,Pop/Rock,1970
21903,487038,The Rapture,Electronic,1990,450883,CSS,Pop/Rock,2000
8045,378288,Massive Attack,Electronic,1980,127301,Lamb,Electronic,1990
38064,683750,Yellow Magic Orchestra,Electronic,1970,891575,The Orb,Electronic,1980
3502,104714,Kraftwerk,Electronic,1970,48587,Blancmange,Pop/Rock,1980
35470,597736,Morcheeba,Electronic,1990,814387,John Legend,R&B;,2000
9020,683795,Yello,Electronic,1970,139741,Frankie Goes to Hollywood,Pop/Rock,1980
24977,667669,Daft Punk,Electronic,1990,546926,Matt and Kim,Pop/Rock,2000
37734,17060,TrentemÃ¸ller,Electronic,1990,879144,Deadmau5,Electronic,2000
37735,67631,The Chemical Brothers,Electronic,1990,879144,Deadmau5,Electronic,2000
17690,921306,808 State,Electronic,1980,301619,Portishead,Pop/Rock,1990
17689,919598,A Guy Called Gerald,Electronic,1980,301619,Portishead,Pop/Rock,1990
19689,104714,Kraftwerk,Electronic,1970,355555,Nitzer Ebb,Pop/Rock,1980
31898,869417,Nightmares on Wax,Electronic,1980,759998,Autechre,Electronic,1990
39831,752945,Paul van Dyk,Electronic,1990,942335,Groove Armada,Electronic,1990
15559,104714,Kraftwerk,Electronic,1970,249973,Devo,Pop/Rock,1970
42041,1714462,Swedish House Mafia,Electronic,2000,2782403,Zedd,Electronic,2010
34490,2411,Tangerine Dream,Electronic,1960,799348,The Future Sound of London,Electronic,1990
26416,782191,Larry Heard,Electronic,1980,587631,Moodymann,Electronic,1990
8562,1608941,M/A/R/R/S,Electronic,1980,133719,Fatboy Slim,Electronic,1980
37975,104714,Kraftwerk,Electronic,1970,889097,Ric Ocasek,Pop/Rock,1970
8561,921306,808 State,Electronic,1980,133719,Fatboy Slim,Electronic,1980
26404,129430,Cluster,Electronic,1970,587608,Ryuichi Sakamoto,Electronic,1970
26413,853926,Popol Vuh,Electronic,1970,587608,Ryuichi Sakamoto,Electronic,1970
41144,923063,ATB,Electronic,1990,1035160,Cash Cash,Electronic,2000
19542,587608,Ryuichi Sakamoto,Electronic,1970,351733,Nine Inch Nails,Pop/Rock,1980
35035,387815,Neu!,Electronic,1970,807949,Underworld,Electronic,1980
41366,104714,Kraftwerk,Electronic,1970,1583976,Miike Snow,Pop/Rock,2000
37703,518313,Todd Terry,Electronic,1980,869417,Nightmares on Wax,Electronic,1980
35047,921306,808 State,Electronic,1980,807949,Underworld,Electronic,1980
28646,129430,Cluster,Electronic,1970,660507,Giorgio Moroder,Pop/Rock,1960
37738,493848,Aphex Twin,Electronic,1990,879144,Deadmau5,Electronic,2000
28645,104714,Kraftwerk,Electronic,1970,660507,Giorgio Moroder,Pop/Rock,1960
15557,2411,Tangerine Dream,Electronic,1960,249973,Devo,Pop/Rock,1970
17685,807949,Underworld,Electronic,1980,301619,Portishead,Pop/Rock,1990
34499,683750,Yellow Magic Orchestra,Electronic,1970,799348,The Future Sound of London,Electronic,1990
28644,2411,Tangerine Dream,Electronic,1960,660507,Giorgio Moroder,Pop/Rock,1960
17679,378288,Massive Attack,Electronic,1980,301619,Portishead,Pop/Rock,1990
28073,570046,Marc Almond,Electronic,1980,635425,Atlas Sound,Pop/Rock,2000
32111,104714,Kraftwerk,Electronic,1970,763237,Big Audio Dynamite,Pop/Rock,1980
37736,158849,Squarepusher,Electronic,1990,879144,Deadmau5,Electronic,2000
31893,566984,Man Parrish,Electronic,1980,759998,Autechre,Electronic,1990
42741,2435745,James Blake,Electronic,2000,3559122,Xavier OmÃ¤r,R&B;,2010
42038,648106,Justice,Electronic,2000,2782403,Zedd,Electronic,2010
42039,667669,Daft Punk,Electronic,1990,2782403,Zedd,Electronic,2010
31681,378288,Massive Attack,Electronic,1980,758208,Beth Orton,Pop/Rock,1990
28960,518313,Todd Terry,Electronic,1980,667669,Daft Punk,Electronic,1990
42036,124248,Laidback Luke,Electronic,1990,2782403,Zedd,Electronic,2010
42040,928160,Armand Van Helden,Electronic,1990,2782403,Zedd,Electronic,2010
4880,104714,Kraftwerk,Electronic,1970,74853,The KLF,Electronic,1980
31897,683795,Yello,Electronic,1970,759998,Autechre,Electronic,1990
5207,752770,Peaches,Electronic,1990,80358,Kesha,Pop/Rock,2000
41368,304102,Utah Saints,Electronic,1990,1583976,Miike Snow,Pop/Rock,2000
26423,450786,Messiah,Electronic,1990,588145,Crookers,Electronic,2000
26385,25462,Tricky,Electronic,1990,586798,Thievery Corporation,Electronic,1990
16268,378288,Massive Attack,Electronic,1980,264430,Hooverphonic,Pop/Rock,1990
17775,921306,808 State,Electronic,1980,304102,Utah Saints,Electronic,1990
9059,104714,Kraftwerk,Electronic,1970,140499,Cocteau Twins,Pop/Rock,1970
28793,1608941,M/A/R/R/S,Electronic,1980,664770,Gorillaz,Pop/Rock,2000
28786,221803,UNKLE,Electronic,1990,664770,Gorillaz,Pop/Rock,2000
38059,587608,Ryuichi Sakamoto,Electronic,1970,891575,The Orb,Electronic,1980
35377,919598,A Guy Called Gerald,Electronic,1980,812802,Death in Vegas,Electronic,1990
17771,74853,The KLF,Electronic,1980,304102,Utah Saints,Electronic,1990
21897,48806,Soulwax,Electronic,1990,450883,CSS,Pop/Rock,2000
39666,607202,Air,Electronic,1990,937150,Broadcast,Electronic,1990
8,378288,Massive Attack,Electronic,1980,335,PJ Harvey,Pop/Rock,1990
8377,853926,Popol Vuh,Electronic,1970,130922,Jai Uttal,New Age,1990
31827,949820,DJ Shadow,Electronic,1990,758999,Boards of Canada,Electronic,1990
22684,683795,Yello,Electronic,1970,481354,Orbital,Electronic,1980
37905,807949,Underworld,Electronic,1980,886648,Republica,Pop/Rock,1990
35141,104714,Kraftwerk,Electronic,1970,809266,Ultravox,Pop/Rock,1970
16265,25462,Tricky,Electronic,1990,264430,Hooverphonic,Pop/Rock,1990
41071,67631,The Chemical Brothers,Electronic,1990,1011315,Bag Raiders,Electronic,2000
34492,104714,Kraftwerk,Electronic,1970,799348,The Future Sound of London,Electronic,1990
8186,104714,Kraftwerk,Electronic,1970,128440,Duran Duran,Pop/Rock,1970
26403,104714,Kraftwerk,Electronic,1970,587608,Ryuichi Sakamoto,Electronic,1970
35029,104714,Kraftwerk,Electronic,1970,807949,Underworld,Electronic,1980
31887,104714,Kraftwerk,Electronic,1970,759998,Autechre,Electronic,1990
26546,387815,Neu!,Electronic,1970,590441,Young Marble Giants,Pop/Rock,1980
31888,146551,Cybotron,Electronic,1980,759998,Autechre,Electronic,1990
15561,387815,Neu!,Electronic,1970,249973,Devo,Pop/Rock,1970
41850,2960510,A*Teens,Electronic,1990,2534053,Big Time Rush,Pop/Rock,2000
