,influencer_id,influencer_name,influencer_main_genre,influencer_active_start,follower_id,follower_name,follower_main_genre,follower_active_start
29726,639789,Bunny Berigan,Jazz,1930,684830,Willie Mitchell,R&B;,1960
4512,160198,Gene Ammons,Jazz,1940,68780,Kenny Burrell,Jazz,1950
5805,201760,George Benson,Jazz,1960,87697,Kem,R&B;,2000
4513,245992,Johnny Smith,Jazz,1940,68780,Kenny Burrell,Jazz,1950
4385,287604,Louis Jordan,Jazz,1930,66228,Big Maybelle,Blues,1930
4384,958533,Dave Brubeck,Jazz,1940,65882,Bob James,Jazz,1960
4383,802745,Gene Harris,Jazz,1950,65882,Bob James,Jazz,1960
4382,764702,Bill Evans,Jazz,1950,65882,Bob James,Jazz,1960
4514,784527,Barney Kessel,Jazz,1940,68780,Kenny Burrell,Jazz,1950
36980,188432,David Sanborn,Jazz,1960,852970,Richard Elliot,Jazz,1980
4511,74340,Jimmy Raney,Jazz,1950,68780,Kenny Burrell,Jazz,1950
14276,175553,John Coltrane,Jazz,1940,223701,John McLaughlin,Jazz,1960
5997,423829,Miles Davis,Jazz,1940,90188,Ian Dury,Pop/Rock,1970
14278,423829,Miles Davis,Jazz,1940,223701,John McLaughlin,Jazz,1960
365,742899,Stan Getz,Jazz,1940,6334,Tony Bennett,Vocal,1940
24404,243527,Weather Report,Jazz,1970,522377,Sting,Pop/Rock,1970
24402,179698,Pat Metheny,Jazz,1970,522377,Sting,Pop/Rock,1970
18711,781932,Lalo Schifrin,Jazz,1950,330634,Jerry Goldsmith,Stage & Screen,1950
3203,223701,John McLaughlin,Jazz,1960,45475,Steve Vai,Pop/Rock,1980
15070,201678,Vince Guaraldi,Jazz,1950,240503,Leon Redbone,Pop/Rock,1970
19325,317093,Nat King Cole,Jazz,1930,345734,Rosemary Clooney,Vocal,1940
37428,90018,The Last Poets,Jazz,1960,863790,Rage Against the Machine,Pop/Rock,1990
18705,924232,Sun Ra,Jazz,1940,330601,Pharoah Sanders,Jazz,1960
18704,796166,Don Cherry,Jazz,1950,330601,Pharoah Sanders,Jazz,1960
18703,786080,James Moody,Jazz,1940,330601,Pharoah Sanders,Jazz,1960
18702,665944,Harold Land,Jazz,1960,330601,Pharoah Sanders,Jazz,1960
18701,614339,Albert Ayler,Jazz,1960,330601,Pharoah Sanders,Jazz,1960
18700,484396,Ornette Coleman,Jazz,1950,330601,Pharoah Sanders,Jazz,1960
18699,211758,Charlie Parker,Jazz,1930,330601,Pharoah Sanders,Jazz,1960
37455,9680,Charles Mingus,Jazz,1940,864257,Rahsaan Roland Kirk,Jazz,1950
18698,175553,John Coltrane,Jazz,1940,330601,Pharoah Sanders,Jazz,1960
18713,873886,Raymond Scott,Jazz,1930,330634,Jerry Goldsmith,Stage & Screen,1950
361,211758,Charlie Parker,Jazz,1930,6334,Tony Bennett,Vocal,1940
357,162677,Dizzy Gillespie,Jazz,1930,6334,Tony Bennett,Vocal,1940
313,28692,Terry Gibbs,Jazz,1940,6143,Alice Coltrane,Jazz,1960
5998,548338,Cannonball Adderley,Jazz,1950,90188,Ian Dury,Pop/Rock,1970
29147,175553,John Coltrane,Jazz,1940,672011,Hawkwind,Pop/Rock,1960
14189,272567,Louis Prima,Jazz,1930,222436,David Lee Roth,Pop/Rock,1970
6006,290464,Roy Haynes,Jazz,1940,90389,Idris Muhammad,Jazz,1960
6009,287604,Louis Jordan,Jazz,1930,90803,King Curtis,R&B;,1950
6010,770629,Illinois Jacquet,Jazz,1940,90803,King Curtis,R&B;,1950
29720,764702,Bill Evans,Jazz,1950,684253,Wynton Kelly,Jazz,1950
6019,781172,Jimmy Smith,Jazz,1950,90945,Colosseum,Pop/Rock,1960
187,536122,George Duke,Jazz,1960,4553,T-Connection,R&B;,1970
14281,764702,Bill Evans,Jazz,1950,223701,John McLaughlin,Jazz,1960
5812,944206,"Grover Washington, Jr.",Jazz,1960,87697,Kem,R&B;,2000
19014,944206,"Grover Washington, Jr.",Jazz,1960,338287,Pieces of a Dream,Jazz,1970
19013,536122,George Duke,Jazz,1960,338287,Pieces of a Dream,Jazz,1970
19012,234374,Hubert Laws,Jazz,1960,338287,Pieces of a Dream,Jazz,1970
14283,790227,Tal Farlow,Jazz,1940,223701,John McLaughlin,Jazz,1960
29728,792175,Fats Navarro,Jazz,1940,684830,Willie Mitchell,R&B;,1960
13494,805930,Charlie Christian,Jazz,1930,209773,Joe Pass,Jazz,1950
25458,958533,Dave Brubeck,Jazz,1940,567325,The Modern Jazz Quartet,Jazz,1950
14282,784527,Barney Kessel,Jazz,1940,223701,John McLaughlin,Jazz,1960
29737,764702,Bill Evans,Jazz,1950,684920,Dave Grusin,Jazz,1960
14234,66800,Bola Sete,Jazz,1960,223054,John Fahey,Folk,1950
25315,924232,Sun Ra,Jazz,1940,562304,The Stooges,Pop/Rock,1960
6208,768027,Kenny Dorham,Jazz,1940,94210,Chet Baker,Jazz,1950
36834,423829,Miles Davis,Jazz,1940,848913,Richard Hell,Pop/Rock,1970
4327,378624,Quincy Jones,Jazz,1950,64509,Bobby Womack,R&B;,1960
36827,548338,Cannonball Adderley,Jazz,1950,848572,Phil Woods,Jazz,1940
36826,242966,Lennie Tristano,Jazz,1940,848572,Phil Woods,Jazz,1940
36825,211758,Charlie Parker,Jazz,1930,848572,Phil Woods,Jazz,1940
36824,166767,Charlie Barnet,Jazz,1930,848572,Phil Woods,Jazz,1940
18910,961688,Wynton Marsalis,Jazz,1980,335431,Nicholas Payton,Jazz,1990
18909,798326,Freddie Hubbard,Jazz,1950,335431,Nicholas Payton,Jazz,1990
18908,792175,Fats Navarro,Jazz,1940,335431,Nicholas Payton,Jazz,1990
18907,789775,Clifford Brown,Jazz,1950,335431,Nicholas Payton,Jazz,1990
18906,346637,Roy Eldridge,Jazz,1930,335431,Nicholas Payton,Jazz,1990
18905,226380,Lee Morgan,Jazz,1960,335431,Nicholas Payton,Jazz,1990
19215,211758,Charlie Parker,Jazz,1930,343940,Ray Brown,Jazz,1940
18904,149946,Donald Byrd,Jazz,1950,335431,Nicholas Payton,Jazz,1990
4375,245760,Les McCann,Jazz,1960,65882,Bob James,Jazz,1960
22221,151290,B̩la Fleck,Jazz,1970,472735,Rhonda Vincent,Country,1960
6207,423829,Miles Davis,Jazz,1940,94210,Chet Baker,Jazz,1950
6205,317093,Nat King Cole,Jazz,1930,94210,Chet Baker,Jazz,1950
6204,259529,Lester Young,Jazz,1930,94210,Chet Baker,Jazz,1950
6203,228087,Zoot Sims,Jazz,1940,94210,Chet Baker,Jazz,1950
36710,957296,Herbie Hancock,Jazz,1960,845196,Norman Connors,Jazz,1970
36709,928942,Art Blakey,Jazz,1940,845196,Norman Connors,Jazz,1970
36708,791318,Tony Williams,Jazz,1960,845196,Norman Connors,Jazz,1970
36707,423829,Miles Davis,Jazz,1940,845196,Norman Connors,Jazz,1970
36706,396372,Max Roach,Jazz,1940,845196,Norman Connors,Jazz,1970
36705,378624,Quincy Jones,Jazz,1950,845196,Norman Connors,Jazz,1970
36704,330601,Pharoah Sanders,Jazz,1960,845196,Norman Connors,Jazz,1970
36703,211758,Charlie Parker,Jazz,1930,845196,Norman Connors,Jazz,1970
4376,267354,Horace Silver,Jazz,1950,65882,Bob James,Jazz,1960
36702,179379,Elvin Jones,Jazz,1950,845196,Norman Connors,Jazz,1970
36711,81796,Kenny Clarke,Jazz,1930,845443,Philly Joe Jones,Jazz,1940
19216,259529,Lester Young,Jazz,1930,343940,Ray Brown,Jazz,1940
29897,845443,Philly Joe Jones,Jazz,1940,688804,Willie Bobo,Latin,1950
29894,548338,Cannonball Adderley,Jazz,1950,688804,Willie Bobo,Latin,1950
6198,805930,Charlie Christian,Jazz,1930,94205,Chet Atkins,Country,1940
6200,133832,Clark Terry,Jazz,1950,94210,Chet Baker,Jazz,1950
6201,162677,Dizzy Gillespie,Jazz,1930,94210,Chet Baker,Jazz,1950
29203,745316,Stanley Clarke,Jazz,1960,673114,Marcus Miller,Jazz,1970
36701,175553,John Coltrane,Jazz,1940,845196,Norman Connors,Jazz,1970
19217,346637,Roy Eldridge,Jazz,1930,343940,Ray Brown,Jazz,1940
4377,334770,Ramsey Lewis,Jazz,1950,65882,Bob James,Jazz,1960
29732,206967,Erroll Garner,Jazz,1940,684920,Dave Grusin,Jazz,1960
5945,957296,Herbie Hancock,Jazz,1960,89828,Collin Walcott,Jazz,1970
5941,179379,Elvin Jones,Jazz,1950,89828,Collin Walcott,Jazz,1970
19113,211758,Charlie Parker,Jazz,1930,341422,Ray Barretto,Latin,1950
5859,203711,Tuck & Patti,Jazz,1980,88587,Kindred the Family Soul,R&B;,2000
19112,191680,Gato Barbieri,Jazz,1950,341422,Ray Barretto,Latin,1950
19111,162677,Dizzy Gillespie,Jazz,1930,341422,Ray Barretto,Latin,1950
38454,162677,Dizzy Gillespie,Jazz,1930,903009,Joe Cuba,Latin,1950
37128,944206,"Grover Washington, Jr.",Jazz,1960,855780,Najee,Jazz,1980
37127,742899,Stan Getz,Jazz,1940,855780,Najee,Jazz,1980
37126,536122,George Duke,Jazz,1960,855780,Najee,Jazz,1980
37119,401066,Michel Legrand,Jazz,1950,855531,Barbra Streisand,Vocal,1950
4460,423829,Miles Davis,Jazz,1940,67528,Bob Dorough,Vocal,1950
4459,211758,Charlie Parker,Jazz,1930,67528,Bob Dorough,Vocal,1950
4458,94210,Chet Baker,Jazz,1950,67528,Bob Dorough,Vocal,1950
37623,640675,Bud Powell,Jazz,1940,868092,McCoy Tyner,Jazz,1960
19118,928942,Art Blakey,Jazz,1940,341422,Ray Barretto,Latin,1950
29173,958533,Dave Brubeck,Jazz,1940,672835,Hella,Pop/Rock,2000
22491,151290,B̩la Fleck,Jazz,1970,477793,The String Cheese Incident,Pop/Rock,1990
4416,790227,Tal Farlow,Jazz,1940,66800,Bola Sete,Jazz,1960
4406,127369,Ahmad Jamal,Jazz,1950,66570,Keith Jarrett,Jazz,1960
4407,423829,Miles Davis,Jazz,1940,66570,Keith Jarrett,Jazz,1960
29731,135391,Benny Golson,Jazz,1950,684920,Dave Grusin,Jazz,1960
24618,924232,Sun Ra,Jazz,1940,533117,George Clinton,R&B;,1950
29150,423829,Miles Davis,Jazz,1940,672011,Hawkwind,Pop/Rock,1960
29730,950571,Harry James,Jazz,1930,684830,Willie Mitchell,R&B;,1960
4417,805930,Charlie Christian,Jazz,1930,66800,Bola Sete,Jazz,1960
5962,175553,John Coltrane,Jazz,1940,90018,The Last Poets,Jazz,1960
5963,503279,Archie Shepp,Jazz,1960,90018,The Last Poets,Jazz,1960
5964,614339,Albert Ayler,Jazz,1960,90018,The Last Poets,Jazz,1960
29733,317093,Nat King Cole,Jazz,1930,684920,Dave Grusin,Jazz,1960
22493,243527,Weather Report,Jazz,1970,477793,The String Cheese Incident,Pop/Rock,1990
4415,784527,Barney Kessel,Jazz,1940,66800,Bola Sete,Jazz,1960
4414,958533,Dave Brubeck,Jazz,1940,66570,Keith Jarrett,Jazz,1960
4413,928942,Art Blakey,Jazz,1940,66570,Keith Jarrett,Jazz,1960
4412,868092,McCoy Tyner,Jazz,1960,66570,Keith Jarrett,Jazz,1960
4411,764702,Bill Evans,Jazz,1950,66570,Keith Jarrett,Jazz,1960
4410,745617,Paul Bley,Jazz,1950,66570,Keith Jarrett,Jazz,1960
4409,640675,Bud Powell,Jazz,1940,66570,Keith Jarrett,Jazz,1960
