,influencer_id,influencer_name,influencer_main_genre,influencer_active_start,follower_id,follower_name,follower_main_genre,follower_active_start
1900,769444,BjÃ¶rk,Pop/Rock,1970,27221,Sleeping at Last,Pop/Rock,1990
1901,66915,Bob Dylan,Pop/Rock,1960,27916,Terry Callier,R&B;,1960
1912,1098,Soundgarden,Pop/Rock,1980,28002,Shinedown,Pop/Rock,2000
1913,7920,Alice in Chains,Pop/Rock,1980,28002,Shinedown,Pop/Rock,2000
1914,170369,Lynyrd Skynyrd,Pop/Rock,1960,28002,Shinedown,Pop/Rock,2000
1892,237205,Madonna,Pop/Rock,1980,27136,Paulina Rubio,Latin,1980
1915,242211,Saliva,Pop/Rock,1990,28002,Shinedown,Pop/Rock,2000
1917,604852,Aerosmith,Pop/Rock,1970,28002,Shinedown,Pop/Rock,2000
1918,626463,Stone Temple Pilots,Pop/Rock,1990,28002,Shinedown,Pop/Rock,2000
1919,782768,Creed,Pop/Rock,1990,28002,Shinedown,Pop/Rock,2000
1934,127360,Everything But the Girl,Pop/Rock,1980,28432,Sneaker Pimps,Pop/Rock,1990
1935,183858,Gary Numan,Pop/Rock,1970,28432,Sneaker Pimps,Pop/Rock,1990
1791,224638,John Cale,Pop/Rock,1960,26193,Andrew Bird,Pop/Rock,1990
1790,174752,Eels,Pop/Rock,1990,26193,Andrew Bird,Pop/Rock,1990
1789,172167,Elliott Smith,Pop/Rock,1980,26193,Andrew Bird,Pop/Rock,1990
1701,270491,Joni Mitchell,Pop/Rock,1960,24944,Amy Grant,Religious,1970
1916,323194,Jerry Cantrell,Pop/Rock,1980,28002,Shinedown,Pop/Rock,2000
10452,100160,The Kinks,Pop/Rock,1960,164189,Cast,Pop/Rock,1990
1805,260206,Van Halen,Pop/Rock,1970,26367,Skid Row,Pop/Rock,1980
1813,574772,AC/DC,Pop/Rock,1970,26367,Skid Row,Pop/Rock,1980
2920,184043,Foo Fighters,Pop/Rock,1990,40743,Audioslave,Pop/Rock,2000
2921,312353,Screaming Trees,Pop/Rock,1980,40743,Audioslave,Pop/Rock,2000
2922,346336,Pink Floyd,Pop/Rock,1960,40743,Audioslave,Pop/Rock,2000
2923,357406,Nirvana,Pop/Rock,1980,40743,Audioslave,Pop/Rock,2000
2924,418740,Sex Pistols,Pop/Rock,1970,40743,Audioslave,Pop/Rock,2000
2925,490004,Ramones,Pop/Rock,1970,40743,Audioslave,Pop/Rock,2000
2926,509223,Mudhoney,Pop/Rock,1980,40743,Audioslave,Pop/Rock,2000
2927,574772,AC/DC,Pop/Rock,1970,40743,Audioslave,Pop/Rock,2000
2928,577627,The Who,Pop/Rock,1960,40743,Audioslave,Pop/Rock,2000
2929,604852,Aerosmith,Pop/Rock,1970,40743,Audioslave,Pop/Rock,2000
2930,771438,Black Sabbath,Pop/Rock,1960,40743,Audioslave,Pop/Rock,2000
2931,799771,Green River,Pop/Rock,1980,40743,Audioslave,Pop/Rock,2000
2932,562304,The Stooges,Pop/Rock,1960,40922,The Sound,Pop/Rock,1970
2391,489876,The Pogues,Pop/Rock,1980,34249,Steve Earle,Country,1980
2389,379125,Neil Young,Pop/Rock,1960,34249,Steve Earle,Country,1980
2388,377908,NRBQ,Pop/Rock,1960,34249,Steve Earle,Country,1980
1851,635413,Cabaret Voltaire,Pop/Rock,1970,26520,Stereolab,Pop/Rock,1990
1830,814751,John Prine,Pop/Rock,1960,26510,Terry Allen,Country,1970
1831,987491,Gram Parsons,Pop/Rock,1960,26510,Terry Allen,Country,1970
2919,139026,Led Zeppelin,Pop/Rock,1960,40743,Audioslave,Pop/Rock,2000
2918,75747,The Clash,Pop/Rock,1970,40743,Audioslave,Pop/Rock,2000
2917,7920,Alice in Chains,Pop/Rock,1980,40743,Audioslave,Pop/Rock,2000
2916,928351,Morbid Angel,Pop/Rock,1980,40648,The Black Dahlia Murder,Pop/Rock,2000
2956,987621,Foreigner,Pop/Rock,1970,41283,Andrew W.K.,Pop/Rock,1990
2957,237205,Madonna,Pop/Rock,1980,41420,Pebbles,R&B;,1980
2968,46699,The Everly Brothers,Pop/Rock,1950,41874,The Beach Boys,Pop/Rock,1960
2972,120521,Chuck Berry,Pop/Rock,1950,41874,The Beach Boys,Pop/Rock,1960
2974,171637,Duane Eddy,Pop/Rock,1950,41874,The Beach Boys,Pop/Rock,1960
2975,265456,Dion,Pop/Rock,1950,41874,The Beach Boys,Pop/Rock,1960
2976,491220,The Ronettes,Pop/Rock,1950,41874,The Beach Boys,Pop/Rock,1960
2977,538677,Buddy Holly,Pop/Rock,1950,41874,The Beach Boys,Pop/Rock,1960
2936,22124,Slayer,Pop/Rock,1980,41283,Andrew W.K.,Pop/Rock,1990
1832,988638,Captain Beefheart,Pop/Rock,1960,26510,Terry Allen,Country,1970
2935,9084,Sparks,Pop/Rock,1970,41283,Andrew W.K.,Pop/Rock,1990
2933,747445,Patti Smith,Pop/Rock,1970,40922,The Sound,Pop/Rock,1970
2908,22124,Slayer,Pop/Rock,1980,40648,The Black Dahlia Murder,Pop/Rock,2000
2909,98465,Iron Maiden,Pop/Rock,1970,40648,The Black Dahlia Murder,Pop/Rock,2000
2910,406294,Megadeth,Pop/Rock,1980,40648,The Black Dahlia Murder,Pop/Rock,2000
2911,446509,Metallica,Pop/Rock,1980,40648,The Black Dahlia Murder,Pop/Rock,2000
2912,490952,Anthrax,Pop/Rock,1980,40648,The Black Dahlia Murder,Pop/Rock,2000
2913,561105,Hatebreed,Pop/Rock,1990,40648,The Black Dahlia Murder,Pop/Rock,2000
2914,607053,At the Gates,Pop/Rock,1990,40648,The Black Dahlia Murder,Pop/Rock,2000
2915,741177,Entombed,Pop/Rock,1980,40648,The Black Dahlia Murder,Pop/Rock,2000
2934,840402,The Velvet Underground,Pop/Rock,1960,40922,The Sound,Pop/Rock,1970
1835,41874,The Beach Boys,Pop/Rock,1960,26520,Stereolab,Pop/Rock,1990
1836,57209,The Free Design,Pop/Rock,1960,26520,Stereolab,Pop/Rock,1990
1838,118327,Chrome,Pop/Rock,1970,26520,Stereolab,Pop/Rock,1990
1792,531986,David Bowie,Pop/Rock,1960,26193,Andrew Bird,Pop/Rock,1990
1793,601430,Morphine,Pop/Rock,1990,26193,Andrew Bird,Pop/Rock,1990
1794,615119,Tom Waits,Pop/Rock,1970,26193,Andrew Bird,Pop/Rock,1990
1796,69534,Bon Jovi,Pop/Rock,1980,26367,Skid Row,Pop/Rock,1980
1797,84209,Kiss,Pop/Rock,1970,26367,Skid Row,Pop/Rock,1980
1798,105354,Cheap Trick,Pop/Rock,1970,26367,Skid Row,Pop/Rock,1980
1799,165663,Twisted Sister,Pop/Rock,1970,26367,Skid Row,Pop/Rock,1980
1800,193320,Def Leppard,Pop/Rock,1970,26367,Skid Row,Pop/Rock,1980
1801,200968,Gene Simmons,Pop/Rock,1960,26367,Skid Row,Pop/Rock,1980
1712,988440,Grateful Dead,Pop/Rock,1960,25142,Tea Leaf Green,Pop/Rock,1990
1802,222436,David Lee Roth,Pop/Rock,1970,26367,Skid Row,Pop/Rock,1980
1804,259800,Saxon,Pop/Rock,1970,26367,Skid Row,Pop/Rock,1980
1806,297702,Sammy Hagar,Pop/Rock,1960,26367,Skid Row,Pop/Rock,1980
1819,66915,Bob Dylan,Pop/Rock,1960,26510,Terry Allen,Country,1970
1807,299471,Scorpions,Pop/Rock,1960,26367,Skid Row,Pop/Rock,1980
1808,418740,Sex Pistols,Pop/Rock,1970,26367,Skid Row,Pop/Rock,1980
1809,424244,Ozzy Osbourne,Pop/Rock,1960,26367,Skid Row,Pop/Rock,1980
1810,490004,Ramones,Pop/Rock,1970,26367,Skid Row,Pop/Rock,1980
1811,500992,MÃ¶tley CrÃ¼e,Pop/Rock,1980,26367,Skid Row,Pop/Rock,1980
1812,540883,Guns N' Roses,Pop/Rock,1980,26367,Skid Row,Pop/Rock,1980
1803,251595,Whitesnake,Pop/Rock,1970,26367,Skid Row,Pop/Rock,1980
1814,604852,Aerosmith,Pop/Rock,1970,26367,Skid Row,Pop/Rock,1980
2382,194703,The Flying Burrito Brothers,Pop/Rock,1960,34249,Steve Earle,Country,1980
1825,538677,Buddy Holly,Pop/Rock,1950,26510,Terry Allen,Country,1970
1839,140499,Cocteau Twins,Pop/Rock,1970,26520,Stereolab,Pop/Rock,1990
1840,174822,Serge Gainsbourg,Pop/Rock,1950,26520,Stereolab,Pop/Rock,1990
1842,186594,FranÃ§oise Hardy,Pop/Rock,1960,26520,Stereolab,Pop/Rock,1990
1843,241724,The Rockets,Pop/Rock,1970,26520,Stereolab,Pop/Rock,1990
1848,521704,Yoko Ono,Pop/Rock,1960,26520,Stereolab,Pop/Rock,1990
1850,617196,Brian Eno,Pop/Rock,1970,26520,Stereolab,Pop/Rock,1990
1852,642542,Burt Bacharach,Pop/Rock,1950,26520,Stereolab,Pop/Rock,1990
1822,198532,Doug Sahm,Pop/Rock,1960,26510,Terry Allen,Country,1970
1853,645612,Can,Pop/Rock,1960,26520,Stereolab,Pop/Rock,1990
1820,120521,Chuck Berry,Pop/Rock,1950,26510,Terry Allen,Country,1970
1856,753963,The Association,Pop/Rock,1960,26520,Stereolab,Pop/Rock,1990
1858,755494,Silver Apples,Pop/Rock,1960,26520,Stereolab,Pop/Rock,1990
1859,773392,China Crisis,Pop/Rock,1970,26520,Stereolab,Pop/Rock,1990
1861,799466,France Gall,Pop/Rock,1960,26520,Stereolab,Pop/Rock,1990
1862,840402,The Velvet Underground,Pop/Rock,1960,26520,Stereolab,Pop/Rock,1990
1865,936658,Brigitte Fontaine,Pop/Rock,1970,26520,Stereolab,Pop/Rock,1990
1866,34988,Swans,Pop/Rock,1980,26637,Skin Yard,Pop/Rock,1980
1867,755156,Sonic Youth,Pop/Rock,1980,26637,Skin Yard,Pop/Rock,1980
1868,771438,Black Sabbath,Pop/Rock,1960,26637,Skin Yard,Pop/Rock,1980
1869,72041,Bob Seger,Pop/Rock,1960,26825,Paula Cole,Pop/Rock,1990
1857,755156,Sonic Youth,Pop/Rock,1980,26520,Stereolab,Pop/Rock,1990
1713,5441,Pantera,Pop/Rock,1980,25236,Skindred,Pop/Rock,1990
1643,62823,Bad Religion,Pop/Rock,1980,22602,Ten Foot Pole,Pop/Rock,1990
1715,75747,The Clash,Pop/Rock,1970,25236,Skindred,Pop/Rock,1990
2211,755494,Silver Apples,Pop/Rock,1960,31617,Simian,Pop/Rock,2000
2209,408696,Mercury Rev,Pop/Rock,1980,31617,Simian,Pop/Rock,2000
2208,212131,Ride,Pop/Rock,1980,31617,Simian,Pop/Rock,2000
2181,293896,Rod Stewart,Pop/Rock,1960,31556,Supergrass,Pop/Rock,1990
2182,357406,Nirvana,Pop/Rock,1980,31556,Supergrass,Pop/Rock,1990
2183,422405,The Replacements,Pop/Rock,1970,31556,Supergrass,Pop/Rock,1990
2184,423267,Small Faces,Pop/Rock,1960,31556,Supergrass,Pop/Rock,1990
2185,478603,The Monkees,Pop/Rock,1960,31556,Supergrass,Pop/Rock,1990
2186,531986,David Bowie,Pop/Rock,1960,31556,Supergrass,Pop/Rock,1990
2187,545726,Guided by Voices,Pop/Rock,1980,31556,Supergrass,Pop/Rock,1990
2188,564333,The Stone Roses,Pop/Rock,1980,31556,Supergrass,Pop/Rock,1990
2189,577627,The Who,Pop/Rock,1960,31556,Supergrass,Pop/Rock,1990
2190,754032,The Beatles,Pop/Rock,1960,31556,Supergrass,Pop/Rock,1990
2191,758444,Blur,Pop/Rock,1980,31556,Supergrass,Pop/Rock,1990
2192,892823,Mick Jagger,Pop/Rock,1960,31556,Supergrass,Pop/Rock,1990
2193,894465,The Rolling Stones,Pop/Rock,1960,31556,Supergrass,Pop/Rock,1990
2194,66915,Bob Dylan,Pop/Rock,1960,31606,Smog,Pop/Rock,1990
2195,71209,Leonard Cohen,Pop/Rock,1950,31606,Smog,Pop/Rock,1990
2196,233066,Lou Reed,Pop/Rock,1950,31606,Smog,Pop/Rock,1990
2212,920101,The United States of America,Pop/Rock,1960,31617,Simian,Pop/Rock,2000
2276,175708,Ry Cooder,Pop/Rock,1960,32433,Texas,Pop/Rock,1980
2274,66915,Bob Dylan,Pop/Rock,1960,32433,Texas,Pop/Rock,1980
2273,44764,Blondie,Pop/Rock,1970,32433,Texas,Pop/Rock,1980
2222,265456,Dion,Pop/Rock,1950,31685,Paul Simon,Pop/Rock,1950
2223,424296,The Righteous Brothers,Pop/Rock,1960,31685,Paul Simon,Pop/Rock,1950
2231,754032,The Beatles,Pop/Rock,1960,31685,Paul Simon,Pop/Rock,1950
2235,43714,Bee Gees,Pop/Rock,1960,31697,Andy Gibb,Pop/Rock,1970
2236,484145,The Partridge Family,Pop/Rock,1960,31697,Andy Gibb,Pop/Rock,1970
2237,506513,Mr. Bungle,Pop/Rock,1980,31765,Snot,Pop/Rock,1990
2238,863790,Rage Against the Machine,Pop/Rock,1990,31765,Snot,Pop/Rock,1990
2239,295756,Santana,Pop/Rock,1960,31823,Smoke City,Electronic,1990
2240,301619,Portishead,Pop/Rock,1990,31823,Smoke City,Electronic,1990
2197,290812,Joy Division,Pop/Rock,1970,31606,Smog,Pop/Rock,1990
2248,270491,Joni Mitchell,Pop/Rock,1960,31969,The Be Good Tanyas,Pop/Rock,1990
2249,686897,Linda Ronstadt,Pop/Rock,1960,31969,The Be Good Tanyas,Pop/Rock,1990
2251,987491,Gram Parsons,Pop/Rock,1960,31969,The Be Good Tanyas,Pop/Rock,1990
2257,289685,Robyn,Pop/Rock,1990,32301,Sophie Ellis-Bextor,Pop/Rock,2000
2264,814751,John Prine,Pop/Rock,1960,32366,Steve Goodman,Folk,1960
2267,79960,Boston,Pop/Rock,1970,32401,Triumph,Pop/Rock,1970
2268,112462,Cream,Pop/Rock,1960,32401,Triumph,Pop/Rock,1970
2269,489303,The Yardbirds,Pop/Rock,1960,32401,Triumph,Pop/Rock,1970
2270,659517,Grand Funk Railroad,Pop/Rock,1960,32401,Triumph,Pop/Rock,1970
2271,674873,Wishbone Ash,Pop/Rock,1960,32401,Triumph,Pop/Rock,1970
2279,531986,David Bowie,Pop/Rock,1960,32433,Texas,Pop/Rock,1980
2219,180228,Elvis Presley,Pop/Rock,1950,31685,Paul Simon,Pop/Rock,1950
2198,325459,R.E.M.,Pop/Rock,1980,31606,Smog,Pop/Rock,1990
2200,384920,R. Stevie Moore,Pop/Rock,1970,31606,Smog,Pop/Rock,1990
2366,167287,Frank Black,Pop/Rock,1980,34172,Superchunk,Pop/Rock,1980
2367,259561,Let's Active,Pop/Rock,1980,34172,Superchunk,Pop/Rock,1980
2368,379125,Neil Young,Pop/Rock,1960,34172,Superchunk,Pop/Rock,1980
2369,422405,The Replacements,Pop/Rock,1970,34172,Superchunk,Pop/Rock,1980
2370,423305,Mission of Burma,Pop/Rock,1980,34172,Superchunk,Pop/Rock,1980
2371,583478,The Wedding Present,Pop/Rock,1980,34172,Superchunk,Pop/Rock,1980
2372,639053,HÃ¼sker DÃ¼,Pop/Rock,1970,34172,Superchunk,Pop/Rock,1980
2373,920073,The Undertones,Pop/Rock,1970,34172,Superchunk,Pop/Rock,1980
2374,960690,X,Pop/Rock,1970,34172,Superchunk,Pop/Rock,1980
2376,66915,Bob Dylan,Pop/Rock,1960,34249,Steve Earle,Country,1980
2379,130932,Crazy Horse,Pop/Rock,1960,34249,Steve Earle,Country,1980
2347,404434,The Moody Blues,Pop/Rock,1960,33666,Supertramp,Pop/Rock,1970
2346,346336,Pink Floyd,Pop/Rock,1960,33666,Supertramp,Pop/Rock,1970
2345,304401,Procol Harum,Pop/Rock,1960,33666,Supertramp,Pop/Rock,1970
2344,199995,Genesis,Pop/Rock,1960,33666,Supertramp,Pop/Rock,1970
2289,58549,Elvis Costello,Pop/Rock,1970,32971,The Beautiful South,Pop/Rock,1980
2291,66915,Bob Dylan,Pop/Rock,1960,32971,The Beautiful South,Pop/Rock,1980
2292,75747,The Clash,Pop/Rock,1970,32971,The Beautiful South,Pop/Rock,1980
2955,858827,Queen,Pop/Rock,1970,41283,Andrew W.K.,Pop/Rock,1990
2365,91650,Black Flag,Pop/Rock,1970,34172,Superchunk,Pop/Rock,1980
2281,987491,Gram Parsons,Pop/Rock,1960,32433,Texas,Pop/Rock,1980
2364,73421,The Clean,Pop/Rock,1970,34172,Superchunk,Pop/Rock,1980
2362,923618,The Standells,Pop/Rock,1960,34094,The Archies,Pop/Rock,1960
2202,674263,Daniel Johnston,Pop/Rock,1980,31606,Smog,Pop/Rock,1990
2204,840402,The Velvet Underground,Pop/Rock,1960,31606,Smog,Pop/Rock,1990
2205,840523,Sebadoh,Pop/Rock,1980,31606,Smog,Pop/Rock,1990
2206,26520,Stereolab,Pop/Rock,1990,31617,Simian,Pop/Rock,2000
2207,41874,The Beach Boys,Pop/Rock,1960,31617,Simian,Pop/Rock,2000
2278,478426,Orange Juice,Pop/Rock,1970,32433,Texas,Pop/Rock,1980
2280,759031,Aztec Camera,Pop/Rock,1980,32433,Texas,Pop/Rock,1980
2179,105354,Cheap Trick,Pop/Rock,1970,31556,Supergrass,Pop/Rock,1990
2363,68738,The Chills,Pop/Rock,1980,34172,Superchunk,Pop/Rock,1980
2199,336783,Nick Drake,Pop/Rock,1960,31606,Smog,Pop/Rock,1990
2348,491220,The Ronettes,Pop/Rock,1950,33666,Supertramp,Pop/Rock,1970
2350,674662,Manfred Mann,Pop/Rock,1960,33666,Supertramp,Pop/Rock,1970
2351,685647,Yes,Pop/Rock,1960,33666,Supertramp,Pop/Rock,1970
2352,754032,The Beatles,Pop/Rock,1960,33666,Supertramp,Pop/Rock,1970
2353,936425,Todd Rundgren,Pop/Rock,1960,33666,Supertramp,Pop/Rock,1970
2355,33316,Andy Kim,Pop/Rock,1960,34094,The Archies,Pop/Rock,1960
2357,478603,The Monkees,Pop/Rock,1960,34094,The Archies,Pop/Rock,1960
2358,491220,The Ronettes,Pop/Rock,1950,34094,The Archies,Pop/Rock,1960
2359,575051,Herman's Hermits,Pop/Rock,1960,34094,The Archies,Pop/Rock,1960
2360,754032,The Beatles,Pop/Rock,1960,34094,The Archies,Pop/Rock,1960
2349,582313,The Zombies,Pop/Rock,1960,33666,Supertramp,Pop/Rock,1970
1714,75264,Bad Brains,Pop/Rock,1970,25236,Skindred,Pop/Rock,1990
2214,66915,Bob Dylan,Pop/Rock,1960,31685,Paul Simon,Pop/Rock,1950
2246,222927,Uncle Tupelo,Pop/Rock,1980,31969,The Be Good Tanyas,Pop/Rock,1990
1650,489676,The Pretty Things,Pop/Rock,1960,22928,Steppenwolf,Pop/Rock,1960
1651,567190,? & the Mysterians,Pop/Rock,1960,22928,Steppenwolf,Pop/Rock,1960
1652,573870,The Troggs,Pop/Rock,1960,22928,Steppenwolf,Pop/Rock,1960
1653,577627,The Who,Pop/Rock,1960,22928,Steppenwolf,Pop/Rock,1960
1716,88180,Kid Rock,Pop/Rock,1980,25236,Skindred,Pop/Rock,1990
1718,112789,Korn,Pop/Rock,1990,25236,Skindred,Pop/Rock,1990
1788,925528,Throwing Muses,Pop/Rock,1980,26164,Sleater-Kinney,Pop/Rock,1990
1774,418740,Sex Pistols,Pop/Rock,1970,26164,Sleater-Kinney,Pop/Rock,1990
1762,937003,My Bloody Valentine,Pop/Rock,1980,26023,The Apples in Stereo,Pop/Rock,1990
1763,205180,Dr. John,Pop/Rock,1950,26161,Terrance Simien,International,1990
1764,335,PJ Harvey,Pop/Rock,1990,26164,Sleater-Kinney,Pop/Rock,1990
1765,44764,Blondie,Pop/Rock,1970,26164,Sleater-Kinney,Pop/Rock,1990
1766,51376,The Fall,Pop/Rock,1970,26164,Sleater-Kinney,Pop/Rock,1990
1767,69060,Babes in Toyland,Pop/Rock,1980,26164,Sleater-Kinney,Pop/Rock,1990
1768,75747,The Clash,Pop/Rock,1970,26164,Sleater-Kinney,Pop/Rock,1990
1769,100473,L7,Pop/Rock,1980,26164,Sleater-Kinney,Pop/Rock,1990
1770,109414,Courtney Love,Pop/Rock,1980,26164,Sleater-Kinney,Pop/Rock,1990
1771,113823,Chrissie Hynde,Pop/Rock,1970,26164,Sleater-Kinney,Pop/Rock,1990
1772,238297,Delta 5,Pop/Rock,1970,26164,Sleater-Kinney,Pop/Rock,1990
1649,489303,The Yardbirds,Pop/Rock,1960,22928,Steppenwolf,Pop/Rock,1960
1646,120521,Chuck Berry,Pop/Rock,1950,22928,Steppenwolf,Pop/Rock,1960
1645,100160,The Kinks,Pop/Rock,1960,22928,Steppenwolf,Pop/Rock,1960
1644,130932,Crazy Horse,Pop/Rock,1960,22875,Temple of the Dog,Pop/Rock,1990
1658,923618,The Standells,Pop/Rock,1960,22928,Steppenwolf,Pop/Rock,1960
1657,894465,The Rolling Stones,Pop/Rock,1960,22928,Steppenwolf,Pop/Rock,1960
1656,754032,The Beatles,Pop/Rock,1960,22928,Steppenwolf,Pop/Rock,1960
1655,751019,The Animals,Pop/Rock,1960,22928,Steppenwolf,Pop/Rock,1960
1620,686897,Linda Ronstadt,Pop/Rock,1960,22257,Patty Smyth,Pop/Rock,1980
