,influencer_id,influencer_name,influencer_main_genre,influencer_active_start,follower_id,follower_name,follower_main_genre,follower_active_start
16546,456896,Michael Crawford,Stage & Screen,1950,275335,Josh Groban,Vocal,2000
32122,798662,Ennio Morricone,Stage & Screen,1950,763237,Big Audio Dynamite,Pop/Rock,1980
15639,3595,Andrew Lloyd Webber,Stage & Screen,1960,251491,Leo Sayer,Pop/Rock,1970
15895,3595,Andrew Lloyd Webber,Stage & Screen,1960,255347,Savatage,Pop/Rock,1980
14662,2130,Alfred Newman,Stage & Screen,1930,232480,John Williams,Stage & Screen,1950
16490,40695,Mary Martin,Stage & Screen,1930,273531,Liza Minnelli,Vocal,1940
14663,170330,Franz Waxman,Stage & Screen,1930,232480,John Williams,Stage & Screen,1950
18709,583723,MiklÃ³s RÃ³zsa,Stage & Screen,1930,330634,Jerry Goldsmith,Stage & Screen,1950
3863,327765,John Barry,Stage & Screen,1950,56193,Blue States,Electronic,1990
14664,175087,Elmer Bernstein,Stage & Screen,1950,232480,John Williams,Stage & Screen,1950
14667,760240,Bernard Herrmann,Stage & Screen,1930,232480,John Williams,Stage & Screen,1950
42407,961427,Hans Zimmer,Stage & Screen,1970,3210853,Starset,Pop/Rock,2010
35127,314113,Julie Andrews,Stage & Screen,1940,808626,Joel Grey,Children's,1950
41306,798662,Ennio Morricone,Stage & Screen,1950,1435165,Christopher Tin,Stage & Screen,2000
18706,2130,Alfred Newman,Stage & Screen,1930,330634,Jerry Goldsmith,Stage & Screen,1950
9546,760240,Bernard Herrmann,Stage & Screen,1930,150530,James Horner,Stage & Screen,1970
30924,691807,Stephen Sondheim,Stage & Screen,1950,750146,Stephen Schwartz,Stage & Screen,1970
18708,175087,Elmer Bernstein,Stage & Screen,1950,330634,Jerry Goldsmith,Stage & Screen,1950
3866,798662,Ennio Morricone,Stage & Screen,1950,56193,Blue States,Electronic,1990
2958,416785,Nino Rota,Stage & Screen,1950,41431,Angelo Badalamenti,Stage & Screen,1970
33540,760240,Bernard Herrmann,Stage & Screen,1930,786245,Barry Adamson,Pop/Rock,1980
25571,798662,Ennio Morricone,Stage & Screen,1950,569119,Danny Elfman,Stage & Screen,1970
12417,798662,Ennio Morricone,Stage & Screen,1950,191175,Wall of Voodoo,Pop/Rock,1970
39978,175087,Elmer Bernstein,Stage & Screen,1950,944643,Georges Delerue,Stage & Screen,1950
1300,3595,Andrew Lloyd Webber,Stage & Screen,1960,19392,...And You Will Know Us by the Trail of Dead,Pop/Rock,1990
39941,798662,Ennio Morricone,Stage & Screen,1950,944293,Calexico,Pop/Rock,1990
963,3595,Andrew Lloyd Webber,Stage & Screen,1960,14757,Trans-Siberian Orchestra,Classical,1990
32775,149173,Carter Burwell,Stage & Screen,1980,773615,Klaus Badelt,Stage & Screen,2000
40248,330634,Jerry Goldsmith,Stage & Screen,1950,949820,DJ Shadow,Electronic,1990
11692,798662,Ennio Morricone,Stage & Screen,1950,180023,Tortoise,Pop/Rock,1990
29154,3595,Andrew Lloyd Webber,Stage & Screen,1960,672269,Mandy Patinkin,Vocal,1970
28041,330634,Jerry Goldsmith,Stage & Screen,1950,634377,David Axelrod,Pop/Rock,1960
31798,11028,Frank Loesser,Stage & Screen,1930,758661,Richard Adler,Stage & Screen,1950
11840,456896,Michael Crawford,Stage & Screen,1950,182884,Jason Donovan,Pop/Rock,1980
28891,798662,Ennio Morricone,Stage & Screen,1950,665945,Godspeed You! Black Emperor,Pop/Rock,1990
15144,3595,Andrew Lloyd Webber,Stage & Screen,1960,241635,Dennis DeYoung,Pop/Rock,1960
18120,314113,Julie Andrews,Stage & Screen,1940,314155,Peter Allen,Vocal,1950
11998,60306,Harold Arlen,Stage & Screen,1930,184502,Ella Fitzgerald,Vocal,1930
12161,314113,Julie Andrews,Stage & Screen,1940,186390,Donny Osmond,Pop/Rock,1960
18118,40695,Mary Martin,Stage & Screen,1930,314113,Julie Andrews,Stage & Screen,1940
1198,314113,Julie Andrews,Stage & Screen,1940,17937,Patti LuPone,Vocal,1960
6982,327765,John Barry,Stage & Screen,1950,105329,Chris Botti,Jazz,1990
20951,2130,Alfred Newman,Stage & Screen,1930,394806,Randy Newman,Pop/Rock,1960
37871,3595,Andrew Lloyd Webber,Stage & Screen,1960,885569,Michael BublÃ©,Vocal,1990
7145,314113,Julie Andrews,Stage & Screen,1940,108249,Kristin Chenoweth,Vocal,1990
12128,3595,Andrew Lloyd Webber,Stage & Screen,1960,186185,CÃ©line Dion,Pop/Rock,1980
19064,3595,Andrew Lloyd Webber,Stage & Screen,1960,339624,Meat Loaf,Pop/Rock,1970
40316,41431,Angelo Badalamenti,Stage & Screen,1970,952786,Goldfrapp,Pop/Rock,1990
19321,60306,Harold Arlen,Stage & Screen,1930,345734,Rosemary Clooney,Vocal,1940
33268,175087,Elmer Bernstein,Stage & Screen,1950,781932,Lalo Schifrin,Jazz,1950
33275,760240,Bernard Herrmann,Stage & Screen,1930,781932,Lalo Schifrin,Jazz,1950
39979,327765,John Barry,Stage & Screen,1950,944643,Georges Delerue,Stage & Screen,1950
25569,760240,Bernard Herrmann,Stage & Screen,1930,569119,Danny Elfman,Stage & Screen,1970
25565,333643,Maurice Jarre,Stage & Screen,1950,569119,Danny Elfman,Stage & Screen,1970
40603,798662,Ennio Morricone,Stage & Screen,1950,961427,Hans Zimmer,Stage & Screen,1970
4332,3595,Andrew Lloyd Webber,Stage & Screen,1960,64954,Michael Ball,Vocal,1980
17677,327765,John Barry,Stage & Screen,1950,301619,Portishead,Pop/Rock,1990
38480,961427,Hans Zimmer,Stage & Screen,1970,912566,Geoff Zanelli,Stage & Screen,2000
25564,330634,Jerry Goldsmith,Stage & Screen,1950,569119,Danny Elfman,Stage & Screen,1970
25563,170330,Franz Waxman,Stage & Screen,1930,569119,Danny Elfman,Stage & Screen,1970
17684,798662,Ennio Morricone,Stage & Screen,1950,301619,Portishead,Pop/Rock,1990
33542,798662,Ennio Morricone,Stage & Screen,1950,786245,Barry Adamson,Pop/Rock,1980
4648,60306,Harold Arlen,Stage & Screen,1930,70715,Bobby Darin,Pop/Rock,1950
40601,760240,Bernard Herrmann,Stage & Screen,1930,961427,Hans Zimmer,Stage & Screen,1970
9542,330634,Jerry Goldsmith,Stage & Screen,1950,150530,James Horner,Stage & Screen,1970
33537,327765,John Barry,Stage & Screen,1950,786245,Barry Adamson,Pop/Rock,1980
33533,41431,Angelo Badalamenti,Stage & Screen,1970,786245,Barry Adamson,Pop/Rock,1980
33529,232480,John Williams,Stage & Screen,1950,786126,James Newton Howard,Stage & Screen,1970
33528,175087,Elmer Bernstein,Stage & Screen,1950,786126,James Newton Howard,Stage & Screen,1970
6715,798662,Ennio Morricone,Stage & Screen,1950,100659,Labradford,Pop/Rock,1990
35550,60306,Harold Arlen,Stage & Screen,1930,815575,Lena Horne,Vocal,1930
4701,456896,Michael Crawford,Stage & Screen,1950,71636,Il Divo,Vocal,2000
12612,691807,Stephen Sondheim,Stage & Screen,1950,193594,Madeleine Peyroux,Vocal,1990
28285,60306,Harold Arlen,Stage & Screen,1930,642542,Burt Bacharach,Pop/Rock,1950
15481,41431,Angelo Badalamenti,Stage & Screen,1970,247545,Robin Guthrie,Pop/Rock,1980
18809,170330,Franz Waxman,Stage & Screen,1930,333643,Maurice Jarre,Stage & Screen,1950
18810,583723,MiklÃ³s RÃ³zsa,Stage & Screen,1930,333643,Maurice Jarre,Stage & Screen,1950
33539,416785,Nino Rota,Stage & Screen,1950,786245,Barry Adamson,Pop/Rock,1980
8157,167399,Marvin Hamlisch,Stage & Screen,1960,128231,Jack Wagner,Pop/Rock,1980
153,691807,Stephen Sondheim,Stage & Screen,1950,3595,Andrew Lloyd Webber,Stage & Screen,1960
29494,2130,Alfred Newman,Stage & Screen,1930,678009,Henry Mancini,Easy Listening,1940
18605,170330,Franz Waxman,Stage & Screen,1930,327765,John Barry,Stage & Screen,1950
18607,175087,Elmer Bernstein,Stage & Screen,1950,327765,John Barry,Stage & Screen,1950
18608,416785,Nino Rota,Stage & Screen,1950,327765,John Barry,Stage & Screen,1950
20341,327765,John Barry,Stage & Screen,1950,378288,Massive Attack,Electronic,1980
18612,760240,Bernard Herrmann,Stage & Screen,1930,327765,John Barry,Stage & Screen,1950
36570,41431,Angelo Badalamenti,Stage & Screen,1970,840812,SÃ©bastien Tellier,Pop/Rock,2000
37109,60306,Harold Arlen,Stage & Screen,1930,855531,Barbra Streisand,Vocal,1950
3291,798662,Ennio Morricone,Stage & Screen,1950,46527,Blonde Redhead,Pop/Rock,1990
40333,798662,Ennio Morricone,Stage & Screen,1950,952786,Goldfrapp,Pop/Rock,1990
13580,2130,Alfred Newman,Stage & Screen,1930,211424,Dick Hyman,Jazz,1940
24287,760240,Bernard Herrmann,Stage & Screen,1930,519954,Brian Tyler,Stage & Screen,2000
24286,569119,Danny Elfman,Stage & Screen,1970,519954,Brian Tyler,Stage & Screen,2000
24285,278644,Howard Shore,Stage & Screen,1960,519954,Brian Tyler,Stage & Screen,2000
23584,798662,Ennio Morricone,Stage & Screen,1950,496487,Adam Ant,Pop/Rock,1970
34429,760240,Bernard Herrmann,Stage & Screen,1930,798662,Ennio Morricone,Stage & Screen,1950
32578,314113,Julie Andrews,Stage & Screen,1940,769638,Idina Menzel,Vocal,1990
29974,304458,Jule Styne,Stage & Screen,1930,691807,Stephen Sondheim,Stage & Screen,1950
11226,170330,Franz Waxman,Stage & Screen,1930,175087,Elmer Bernstein,Stage & Screen,1950
29972,60306,Harold Arlen,Stage & Screen,1930,691807,Stephen Sondheim,Stage & Screen,1950
18603,2130,Alfred Newman,Stage & Screen,1930,327765,John Barry,Stage & Screen,1950
29734,330634,Jerry Goldsmith,Stage & Screen,1950,684920,Dave Grusin,Jazz,1960
16793,11028,Frank Loesser,Stage & Screen,1930,282766,Loudon Wainwright III,Folk,1970
3524,314113,Julie Andrews,Stage & Screen,1940,48816,Bernadette Peters,Vocal,1950
21047,798662,Ennio Morricone,Stage & Screen,1950,397880,Nick Cave,Pop/Rock,1970
42732,961427,Hans Zimmer,Stage & Screen,1970,3523590,EDEN,Electronic,2010
20104,163835,Manos Hadjidakis,Stage & Screen,1950,368451,Nana Mouskouri,Vocal,1950
6021,232480,John Williams,Stage & Screen,1950,91312,Patrick Doyle,Stage & Screen,1990
8585,149173,Carter Burwell,Stage & Screen,1980,133988,Clint Mansell,Stage & Screen,1990
21676,760240,Bernard Herrmann,Stage & Screen,1930,420539,The Residents,Pop/Rock,1970
6020,150530,James Horner,Stage & Screen,1970,91312,Patrick Doyle,Stage & Screen,1990
354,60306,Harold Arlen,Stage & Screen,1930,6334,Tony Bennett,Vocal,1940
40345,798662,Ennio Morricone,Stage & Screen,1950,953102,Dan the Automator,Pop/Rock,1990
13387,798662,Ennio Morricone,Stage & Screen,1950,207290,DeVotchKa,Pop/Rock,1990
17280,3595,Andrew Lloyd Webber,Stage & Screen,1960,293490,Sarah Brightman,Vocal,1970
36806,11028,Frank Loesser,Stage & Screen,1930,847703,Jerry Ross,Pop/Rock,1950
21680,798662,Ennio Morricone,Stage & Screen,1950,420539,The Residents,Pop/Rock,1970
15728,798662,Ennio Morricone,Stage & Screen,1950,253142,Scott Walker,Pop/Rock,1950
9541,327765,John Barry,Stage & Screen,1950,150530,James Horner,Stage & Screen,1970
39322,327765,John Barry,Stage & Screen,1950,931869,Alan Silvestri,Stage & Screen,1970
39321,175087,Elmer Bernstein,Stage & Screen,1950,931869,Alan Silvestri,Stage & Screen,1970
17289,314113,Julie Andrews,Stage & Screen,1940,293490,Sarah Brightman,Vocal,1970
34136,327765,John Barry,Stage & Screen,1950,793848,Faithless,Electronic,1990
26010,760240,Bernard Herrmann,Stage & Screen,1930,577701,A.R. Rahman,International,1980
21669,416785,Nino Rota,Stage & Screen,1950,420539,The Residents,Pop/Rock,1970
29971,11028,Frank Loesser,Stage & Screen,1930,691807,Stephen Sondheim,Stage & Screen,1950
13581,175087,Elmer Bernstein,Stage & Screen,1950,211424,Dick Hyman,Jazz,1940
20351,798662,Ennio Morricone,Stage & Screen,1950,378288,Massive Attack,Electronic,1980
9466,330634,Jerry Goldsmith,Stage & Screen,1950,149173,Carter Burwell,Stage & Screen,1980
9467,333643,Maurice Jarre,Stage & Screen,1950,149173,Carter Burwell,Stage & Screen,1980
3671,333643,Maurice Jarre,Stage & Screen,1950,51066,Craig Armstrong,Pop/Rock,1980
9468,760240,Bernard Herrmann,Stage & Screen,1930,149173,Carter Burwell,Stage & Screen,1980
9469,798662,Ennio Morricone,Stage & Screen,1950,149173,Carter Burwell,Stage & Screen,1980
16662,760240,Bernard Herrmann,Stage & Screen,1930,278644,Howard Shore,Stage & Screen,1960
3670,327765,John Barry,Stage & Screen,1950,51066,Craig Armstrong,Pop/Rock,1980
16660,333643,Maurice Jarre,Stage & Screen,1950,278644,Howard Shore,Stage & Screen,1960
16659,330634,Jerry Goldsmith,Stage & Screen,1950,278644,Howard Shore,Stage & Screen,1960
22445,41431,Angelo Badalamenti,Stage & Screen,1970,477116,Moby,Electronic,1980
11227,416785,Nino Rota,Stage & Screen,1950,175087,Elmer Bernstein,Stage & Screen,1950
30693,175087,Elmer Bernstein,Stage & Screen,1950,747028,Trevor Jones,Stage & Screen,1970
30694,327765,John Barry,Stage & Screen,1950,747028,Trevor Jones,Stage & Screen,1970
16658,327765,John Barry,Stage & Screen,1950,278644,Howard Shore,Stage & Screen,1960
30695,333643,Maurice Jarre,Stage & Screen,1950,747028,Trevor Jones,Stage & Screen,1970
9465,327765,John Barry,Stage & Screen,1950,149173,Carter Burwell,Stage & Screen,1980
23214,314113,Julie Andrews,Stage & Screen,1940,490549,Anne Murray,Country,1960
41917,232480,John Williams,Stage & Screen,1950,2596970,Jeremy Soule,Stage & Screen,1990
9539,175087,Elmer Bernstein,Stage & Screen,1950,150530,James Horner,Stage & Screen,1970
29496,416785,Nino Rota,Stage & Screen,1950,678009,Henry Mancini,Easy Listening,1940
29497,583723,MiklÃ³s RÃ³zsa,Stage & Screen,1930,678009,Henry Mancini,Easy Listening,1940
3674,798662,Ennio Morricone,Stage & Screen,1950,51066,Craig Armstrong,Pop/Rock,1980
39662,327765,John Barry,Stage & Screen,1950,937150,Broadcast,Electronic,1990
29498,760240,Bernard Herrmann,Stage & Screen,1930,678009,Henry Mancini,Easy Listening,1940
9540,232480,John Williams,Stage & Screen,1950,150530,James Horner,Stage & Screen,1970
41239,887513,Michael Nyman,Stage & Screen,1970,1098849,Nils Frahm,Avant-Garde,2000
36510,330634,Jerry Goldsmith,Stage & Screen,1950,840000,Vangelis,Electronic,1960
16657,232480,John Williams,Stage & Screen,1950,278644,Howard Shore,Stage & Screen,1960
17376,691807,Stephen Sondheim,Stage & Screen,1950,294923,Judy Collins,Folk,1950
39669,798662,Ennio Morricone,Stage & Screen,1950,937150,Broadcast,Electronic,1990
16655,175087,Elmer Bernstein,Stage & Screen,1950,278644,Howard Shore,Stage & Screen,1960
