,influencer_id,influencer_name,influencer_main_genre,influencer_active_start,follower_id,follower_name,follower_main_genre,follower_active_start
40007,308762,Penguin Cafe Orchestra,New Age,1970,945269,George Winston,New Age,1970
36945,887638,Michael Hedges,New Age,1980,852718,Kaki King,Pop/Rock,2000
40808,945269,George Winston,New Age,1970,988471,Enya,New Age,1980
29874,945269,George Winston,New Age,1970,687933,Yanni,New Age,1980
9524,489520,Mike Oldfield,New Age,1960,150048,Enigma,Electronic,1990
5300,245489,Deuter,New Age,1970,81017,Kitaro,New Age,1970
40800,675495,Mannheim Steamroller,New Age,1970,988471,Enya,New Age,1980
36947,1431398,Will Ackerman,New Age,1970,852718,Kaki King,Pop/Rock,2000
12048,308762,Penguin Cafe Orchestra,New Age,1970,185440,David Lanz,New Age,1960
979,675495,Mannheim Steamroller,New Age,1970,14757,Trans-Siberian Orchestra,Classical,1990
968,81017,Kitaro,New Age,1970,14757,Trans-Siberian Orchestra,Classical,1990
36941,81836,Alex de Grassi,New Age,1970,852718,Kaki King,Pop/Rock,2000
40009,489520,Mike Oldfield,New Age,1960,945269,George Winston,New Age,1970
5299,31441,Paul Winter,New Age,1960,81017,Kitaro,New Age,1970
34992,308762,Penguin Cafe Orchestra,New Age,1970,807181,Turtle Island String Quartet,Jazz,1980
38057,489520,Mike Oldfield,New Age,1960,891575,The Orb,Electronic,1980
186,42234,Steven Halpern,New Age,1970,4458,Parijat,New Age,2000
19883,81017,Kitaro,New Age,1970,359555,Karunesh,New Age,1980
18789,675495,Mannheim Steamroller,New Age,1970,333539,Jim Brickman,New Age,1990
12353,489520,Mike Oldfield,New Age,1960,190012,John Tesh,New Age,1980
36642,177588,Jon Hassell,New Age,1970,842802,Peter Gabriel,Pop/Rock,1970
12354,675495,Mannheim Steamroller,New Age,1970,190012,John Tesh,New Age,1980
37605,887638,Michael Hedges,New Age,1980,867978,JosÃ© GonzÃ¡lez,Pop/Rock,2000
12356,687933,Yanni,New Age,1980,190012,John Tesh,New Age,1980
36481,687933,Yanni,New Age,1980,838847,Vanessa-Mae,Pop/Rock,1990
12359,945269,George Winston,New Age,1970,190012,John Tesh,New Age,1980
818,826364,Liz Story,New Age,1980,13101,Patrick O'Hearn,New Age,1980
34497,489520,Mike Oldfield,New Age,1960,799348,The Future Sound of London,Electronic,1990
19884,945269,George Winston,New Age,1970,359555,Karunesh,New Age,1980
25933,489520,Mike Oldfield,New Age,1960,575522,The Verve,Pop/Rock,1990
9518,40501,Steve Roach,New Age,1970,150048,Enigma,Electronic,1990
1221,489520,Mike Oldfield,New Age,1960,18513,Paul Hardcastle,Jazz,1980
9531,988471,Enya,New Age,1980,150048,Enigma,Electronic,1990
16457,988471,Enya,New Age,1980,270770,Celtic Woman,International,2000
10267,687933,Yanni,New Age,1980,162265,Franco De Vita,Latin,1980
817,675495,Mannheim Steamroller,New Age,1970,13101,Patrick O'Hearn,New Age,1980
20205,185440,David Lanz,New Age,1960,375101,Philip Wesley,New Age,2000
